"COMMUNE";"DCLT";"CS1";"AGEREVQ";"IPONDI"
"61447";"61169";"6";"25";4.03268945022288
"61447";"61169";"6";"40";4.03268945022288
"61447";"61169";"4";"35";4.03268945022288
"61447";"61169";"5";"25";4.03268945022288
"61447";"61169";"5";"60";4.03268945022288
"61447";"61169";"5";"25";4.03268945022288
"61447";"61169";"5";"55";4.03268945022288
"61447";"61169";"6";"35";4.03268945022288
"61447";"61169";"4";"35";4.03268945022288
"61447";"61169";"6";"35";4.03268945022288
"61447";"61169";"4";"40";4.03268945022288
"61447";"61179";"6";"30";4.03268945022288
"61447";"61278";"5";"20";4.03268945022288
"61447";"61391";"6";"25";4.03268945022288
"61447";"61391";"6";"55";4.03268945022288
"61447";"61391";"2";"40";4.03268945022288
"61447";"61391";"6";"35";4.03268945022288
"61447";"61391";"6";"15";4.03268945022288
"61447";"61445";"6";"40";4.03268945022288
"61447";"61447";"6";"30";4.03268945022288
"61447";"61447";"5";"60";4.03268945022288
"61447";"61447";"5";"35";4.03268945022288
"61447";"61447";"6";"50";4.03268945022288
"61447";"61447";"6";"50";4.03268945022288
"61447";"61447";"6";"60";4.03268945022288
"61447";"61447";"4";"55";4.03268945022288
"61447";"61447";"4";"35";4.03268945022288
"61447";"61447";"5";"55";4.03268945022288
"61447";"61447";"1";"60";4.03268945022288
"61447";"61447";"2";"55";4.03268945022288
"61447";"61447";"6";"45";4.03268945022288
"61447";"61447";"5";"55";4.03268945022288
"61447";"61447";"6";"45";4.03268945022288
"61447";"61447";"5";"40";4.03268945022288
"61447";"61447";"6";"60";4.03268945022288
"61447";"61486";"6";"45";4.03268945022288
"61447";"76540";"3";"20";4.03268945022288
"61448";"28214";"5";"50";3.91051454138702
"61448";"28214";"4";"30";3.91051454138702
"61448";"28214";"4";"55";3.91051454138702
"61448";"28214";"5";"50";3.91051454138702
"61448";"28236";"6";"45";3.91051454138702
"61448";"28236";"4";"50";3.91051454138702
"61448";"28236";"5";"55";3.91051454138702
"61448";"28280";"3";"40";3.91051454138702
"61448";"28280";"5";"35";3.91051454138702
"61448";"28280";"6";"50";3.91051454138702
"61448";"28280";"5";"25";3.91051454138702
"61448";"28280";"3";"25";3.91051454138702
"61448";"28280";"6";"20";3.91051454138702
"61448";"28280";"4";"45";3.91051454138702
"61448";"28280";"5";"30";3.91051454138702
"61448";"28280";"5";"55";3.91051454138702
"61448";"28280";"5";"20";3.91051454138702
"61448";"28280";"6";"45";3.91051454138702
"61448";"28280";"5";"50";3.91051454138702
"61448";"28280";"6";"50";3.91051454138702
"61448";"28280";"6";"50";3.91051454138702
"61448";"28280";"4";"30";3.91051454138702
"61448";"28280";"4";"60";3.91051454138702
"61448";"28280";"6";"35";3.91051454138702
"61448";"28280";"6";"40";3.91051454138702
"61448";"28280";"5";"35";3.91051454138702
"61448";"28280";"5";"45";3.91051454138702
"61448";"28280";"6";"25";3.91051454138702
"61448";"28280";"5";"50";3.91051454138702
"61448";"28280";"6";"45";3.91051454138702
"61448";"28280";"5";"30";3.91051454138702
"61448";"28280";"5";"50";3.91051454138702
"61448";"28280";"4";"30";3.91051454138702
"61448";"28280";"4";"40";3.91051454138702
"61448";"28280";"6";"55";3.91051454138702
"61448";"28280";"6";"40";3.91051454138702
"61448";"28280";"6";"50";3.91051454138702
"61448";"28354";"3";"35";3.91051454138702
"61448";"31555";"3";"60";3.91051454138702
"61448";"61042";"6";"50";3.91051454138702
"61448";"61043";"6";"35";3.91051454138702
"61448";"61043";"6";"50";3.91051454138702
"61448";"61043";"5";"45";3.91051454138702
"61448";"61116";"6";"30";3.91051454138702
"61448";"61293";"4";"45";3.91051454138702
"61448";"61345";"5";"60";3.91051454138702
"61448";"61379";"5";"50";3.91051454138702
"61448";"61448";"1";"45";3.91051454138702
"61448";"61448";"2";"30";3.91051454138702
"61448";"61484";"6";"55";3.91051454138702
"61448";"61484";"5";"40";3.91051454138702
"61448";"61484";"6";"35";3.91051454138702
"61448";"61484";"6";"40";3.91051454138702
"61448";"72132";"5";"20";3.91051454138702
"61449";"61010";"1";"35";4.07058823529412
"61449";"61181";"6";"50";4.07058823529412
"61449";"61181";"6";"20";4.07058823529412
"61449";"61449";"2";"35";4.07058823529412
"61449";"61449";"1";"35";4.07058823529412
"61449";"61449";"1";"35";4.07058823529412
"61449";"61449";"2";"40";4.07058823529412
"61449";"61464";"5";"40";4.07058823529412
"61449";"61477";"1";"35";4.07058823529412
"61450";"61029";"6";"25";4
"61450";"61277";"6";"50";4
"61450";"61293";"2";"55";4
"61450";"61293";"2";"55";4
"61450";"61293";"3";"45";4
"61450";"61329";"5";"55";4
"61450";"61450";"5";"30";4
"61450";"61450";"5";"55";4
"61450";"61450";"1";"50";4
"61450";"61450";"2";"30";4
"61450";"61464";"4";"50";4
"61451";"14027";"4";"45";4.4574780058651
"61451";"14162";"6";"20";4.4574780058651
"61451";"14654";"3";"30";4.4574780058651
"61451";"14717";"5";"15";4.4574780058651
"61451";"14726";"5";"40";4.4574780058651
"61451";"14762";"6";"35";4.4574780058651
"61451";"14762";"4";"30";4.4574780058651
"61451";"14762";"6";"45";4.4574780058651
"61451";"14762";"6";"55";4.4574780058651
"61451";"61001";"4";"30";4.4574780058651
"61451";"61007";"6";"30";4.4574780058651
"61451";"61007";"6";"30";3.56598240469208
"61451";"61070";"6";"30";4.4574780058651
"61451";"61093";"4";"25";4.4574780058651
"61451";"61093";"4";"25";4.4574780058651
"61451";"61145";"4";"40";4.4574780058651
"61451";"61163";"5";"25";4.4574780058651
"61451";"61169";"5";"55";4.4574780058651
"61451";"61169";"2";"55";4.4574780058651
"61451";"61177";"5";"25";4.4574780058651
"61451";"61278";"4";"30";4.4574780058651
"61451";"61451";"2";"55";4.4574780058651
"61451";"61451";"2";"50";4.4574780058651
"61451";"61451";"2";"45";4.4574780058651
"61451";"61451";"6";"20";4.4574780058651
"61451";"61451";"1";"30";4.4574780058651
"61451";"61451";"5";"45";4.4574780058651
"61451";"61451";"6";"25";4.4574780058651
"61451";"61451";"1";"30";4.4574780058651
"61451";"61486";"5";"35";4.4574780058651
"61451";"61486";"6";"40";4.4574780058651
"61451";"61486";"4";"40";4.4574780058651
"61451";"61486";"2";"40";4.4574780058651
"61451";"61486";"5";"45";4.4574780058651
"61451";"99999";"4";"45";4.4574780058651
"61452";"14092";"6";"50";3.95959595959596
"61452";"49007";"3";"40";3.95959595959596
"61452";"50474";"6";"30";3.95959595959596
"61452";"50484";"5";"55";3.95959595959596
"61452";"53147";"5";"50";3.95959595959596
"61452";"53147";"6";"55";3.95959595959596
"61452";"61096";"6";"45";3.95959595959596
"61452";"61145";"6";"30";3.95959595959596
"61452";"61169";"3";"45";3.95959595959596
"61452";"61169";"3";"55";3.95959595959596
"61452";"61169";"6";"45";3.95959595959596
"61452";"61248";"5";"35";3.95959595959596
"61452";"61452";"1";"60";3.95959595959596
"61452";"61452";"1";"30";3.95959595959596
"61452";"61452";"1";"55";3.95959595959596
"61452";"61452";"1";"50";3.95959595959596
"61452";"61452";"1";"40";3.95959595959596
"61452";"61452";"1";"40";3.95959595959596
"61452";"61452";"2";"55";3.95959595959596
"61452";"61452";"2";"60";3.95959595959596
"61452";"72132";"5";"40";3.95959595959596
"61453";"14118";"4";"45";4.08
"61453";"61001";"6";"45";4.08
"61453";"61001";"4";"50";4.08
"61453";"61001";"5";"35";4.08
"61453";"61001";"5";"35";4.08
"61453";"61001";"5";"35";4.08
"61453";"61001";"4";"25";4.08
"61453";"61001";"4";"55";4.08
"61453";"61001";"3";"45";4.08
"61453";"61055";"6";"25";4.08
"61453";"61074";"5";"45";4.08
"61453";"61074";"5";"30";4.08
"61453";"61074";"6";"35";4.08
"61453";"61074";"5";"20";4.08
"61453";"61107";"6";"35";4.08
"61453";"61117";"6";"50";4.08
"61453";"61117";"6";"50";4.08
"61453";"61216";"6";"30";4.08
"61453";"61332";"4";"55";4.08
"61453";"61344";"5";"45";4.08
"61453";"61344";"5";"30";4.08
"61453";"61344";"6";"45";4.08
"61453";"61344";"4";"45";4.08
"61453";"61453";"4";"50";4.08
"61453";"61453";"4";"35";4.08
"61453";"61453";"1";"60";4.08
"61453";"61453";"2";"60";4.08
"61453";"61464";"4";"25";4.08
"61453";"61464";"5";"35";4.08
"61454";"53061";"6";"40";4.02181818181818
"61454";"53061";"5";"40";4.02181818181818
"61454";"61001";"5";"30";4.02181818181818
"61454";"61001";"4";"55";4.02181818181818
"61454";"61001";"3";"25";4.02181818181818
"61454";"61001";"4";"40";4.02181818181818
"61454";"61001";"5";"50";4.02181818181818
"61454";"61001";"4";"30";4.02181818181818
"61454";"61001";"4";"35";4.02181818181818
"61454";"61001";"4";"30";4.02181818181818
"61454";"61006";"3";"30";4.02181818181818
"61454";"61008";"4";"25";4.02181818181818
"61454";"61029";"6";"20";4.02181818181818
"61454";"61029";"6";"20";4.02181818181818
"61454";"61126";"5";"50";4.02181818181818
"61454";"61133";"2";"60";4.02181818181818
"61454";"61133";"6";"25";4.02181818181818
"61454";"61133";"6";"35";4.02181818181818
"61454";"61214";"4";"35";4.02181818181818
"61454";"61258";"4";"30";4.02181818181818
"61454";"61258";"5";"30";4.02181818181818
"61454";"61293";"6";"35";4.02181818181818
"61454";"61293";"5";"50";4.02181818181818
"61454";"61293";"5";"40";4.02181818181818
"61454";"61293";"4";"35";4.02181818181818
"61454";"61297";"5";"30";4.02181818181818
"61454";"61343";"6";"25";4.02181818181818
"61454";"61389";"5";"30";4.02181818181818
"61454";"61404";"4";"30";4.02181818181818
"61454";"61404";"6";"20";4.02181818181818
"61454";"61404";"4";"40";4.02181818181818
"61454";"61414";"6";"20";4.02181818181818
"61454";"61454";"2";"35";4.02181818181818
"61454";"61454";"6";"60";4.02181818181818
"61454";"61454";"3";"55";4.02181818181818
"61454";"61454";"2";"35";4.02181818181818
"61454";"61454";"3";"55";4.02181818181818
"61454";"61454";"5";"50";4.02181818181818
"61454";"61454";"4";"50";4.02181818181818
"61454";"61454";"3";"55";4.02181818181818
"61454";"61454";"5";"45";4.02181818181818
"61454";"61454";"5";"50";4.02181818181818
"61454";"61454";"6";"25";4.02181818181818
"61454";"61454";"4";"35";4.02181818181818
"61454";"61454";"4";"40";4.02181818181818
"61454";"61454";"4";"35";4.02181818181818
"61454";"61464";"5";"20";4.02181818181818
"61454";"61491";"6";"45";4.02181818181818
"61454";"72180";"2";"45";4.02181818181818
"61455";"53107";"5";"40";4.12698412698413
"61455";"53107";"6";"20";4.12698412698413
"61455";"53107";"2";"35";4.12698412698413
"61455";"53130";"3";"35";4.12698412698413
"61455";"53176";"6";"35";4.12698412698413
"61455";"53245";"3";"40";4.12698412698413
"61455";"61075";"2";"20";4.12698412698413
"61455";"61168";"3";"45";4.12698412698413
"61455";"61324";"4";"50";4.12698412698413
"61455";"61324";"4";"50";4.12698412698413
"61455";"61387";"6";"15";4.12698412698413
"61455";"61455";"1";"55";4.12698412698413
"61455";"61455";"2";"50";4.12698412698413
"61455";"61455";"1";"55";4.12698412698413
"61455";"61455";"1";"60";4.12698412698413
"61455";"61455";"1";"40";4.12698412698413
"61455";"61455";"5";"45";4.12698412698413
"61455";"61455";"2";"35";4.12698412698413
"61455";"61455";"1";"50";4.12698412698413
"61455";"61455";"1";"40";4.12698412698413
"61455";"61455";"2";"55";4.12698412698413
"61455";"61455";"1";"50";4.12698412698413
"61455";"61455";"1";"45";4.12698412698413
"61455";"61455";"1";"45";4.12698412698413
"61455";"61487";"6";"25";4.12698412698413
"61456";"14333";"4";"45";4.04076738609113
"61456";"27036";"3";"40";4.04076738609113
"61456";"27038";"5";"20";4.04076738609113
"61456";"27069";"5";"35";4.04076738609113
"61456";"27108";"4";"30";4.04076738609113
"61456";"27112";"2";"50";4.04076738609113
"61456";"27116";"4";"45";4.04076738609113
"61456";"27348";"4";"45";4.04076738609113
"61456";"27414";"4";"20";4.04076738609113
"61456";"27502";"6";"25";4.04076738609113
"61456";"27502";"6";"55";4.04076738609113
"61456";"27502";"5";"30";4.04076738609113
"61456";"27502";"6";"20";4.04076738609113
"61456";"27502";"4";"40";4.04076738609113
"61456";"27502";"6";"55";4.04076738609113
"61456";"27502";"6";"35";4.04076738609113
"61456";"27502";"6";"40";4.04076738609113
"61456";"27502";"5";"35";4.04076738609113
"61456";"27679";"5";"25";4.04076738609113
"61456";"27679";"3";"50";4.04076738609113
"61456";"27685";"6";"40";4.04076738609113
"61456";"28134";"5";"30";4.04076738609113
"61456";"28134";"5";"30";4.04076738609113
"61456";"28134";"2";"35";4.04076738609113
"61456";"28149";"6";"40";4.04076738609113
"61456";"61008";"5";"40";4.04076738609113
"61456";"61008";"6";"45";4.04076738609113
"61456";"61008";"5";"25";4.04076738609113
"61456";"61008";"5";"20";4.04076738609113
"61456";"61008";"4";"25";4.04076738609113
"61456";"61008";"6";"20";4.04076738609113
"61456";"61008";"6";"25";4.04076738609113
"61456";"61008";"6";"30";4.04076738609113
"61456";"61008";"2";"45";4.04076738609113
"61456";"61008";"6";"45";4.04076738609113
"61456";"61038";"5";"50";4.04076738609113
"61456";"61138";"5";"50";4.04076738609113
"61456";"61167";"6";"45";4.04076738609113
"61456";"61167";"6";"40";4.04076738609113
"61456";"61167";"6";"40";4.04076738609113
"61456";"61167";"6";"40";4.04076738609113
"61456";"61167";"6";"35";4.04076738609113
"61456";"61167";"6";"40";4.04076738609113
"61456";"61181";"3";"70";4.04076738609113
"61456";"61214";"4";"45";4.04076738609113
"61456";"61214";"6";"40";4.04076738609113
"61456";"61214";"4";"45";4.04076738609113
"61456";"61214";"3";"35";4.04076738609113
"61456";"61214";"4";"35";4.04076738609113
"61456";"61214";"6";"45";4.04076738609113
"61456";"61214";"4";"30";4.04076738609113
"61456";"61214";"4";"40";4.04076738609113
"61456";"61214";"5";"25";4.04076738609113
"61456";"61214";"6";"30";4.04076738609113
"61456";"61214";"4";"50";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"2";"50";4.04076738609113
"61456";"61214";"5";"30";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"5";"50";4.04076738609113
"61456";"61214";"4";"40";4.04076738609113
"61456";"61214";"3";"55";4.04076738609113
"61456";"61214";"5";"35";4.04076738609113
"61456";"61214";"6";"40";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"5";"50";4.04076738609113
"61456";"61214";"4";"25";4.04076738609113
"61456";"61214";"5";"50";4.04076738609113
"61456";"61214";"6";"45";4.04076738609113
"61456";"61214";"4";"25";4.04076738609113
"61456";"61214";"5";"40";4.04076738609113
"61456";"61214";"5";"55";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"4";"45";4.04076738609113
"61456";"61214";"5";"50";4.04076738609113
"61456";"61214";"4";"50";4.04076738609113
"61456";"61214";"5";"20";4.04076738609113
"61456";"61214";"3";"55";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"5";"55";4.04076738609113
"61456";"61214";"5";"40";4.04076738609113
"61456";"61214";"3";"30";4.04076738609113
"61456";"61214";"5";"30";4.04076738609113
"61456";"61214";"5";"40";4.04076738609113
"61456";"61214";"5";"35";4.04076738609113
"61456";"61214";"6";"55";4.04076738609113
"61456";"61214";"5";"50";4.04076738609113
"61456";"61214";"3";"65";4.04076738609113
"61456";"61214";"2";"55";4.04076738609113
"61456";"61214";"6";"50";4.04076738609113
"61456";"61214";"3";"65";4.04076738609113
"61456";"61214";"5";"45";4.04076738609113
"61456";"61214";"3";"50";4.04076738609113
"61456";"61214";"3";"65";4.04076738609113
"61456";"61214";"5";"40";4.04076738609113
"61456";"61214";"6";"55";4.04076738609113
"61456";"61214";"6";"50";4.04076738609113
"61456";"61230";"3";"20";4.04076738609113
"61456";"61293";"3";"20";4.04076738609113
"61456";"61293";"4";"30";4.04076738609113
"61456";"61297";"6";"35";4.04076738609113
"61456";"61342";"6";"50";4.04076738609113
"61456";"61342";"6";"50";4.04076738609113
"61456";"61342";"2";"55";4.04076738609113
"61456";"61342";"6";"35";4.04076738609113
"61456";"61414";"6";"50";4.04076738609113
"61456";"61423";"5";"50";4.04076738609113
"61456";"61423";"4";"40";4.04076738609113
"61456";"61423";"1";"35";4.04076738609113
"61456";"61432";"4";"40";4.04076738609113
"61456";"61432";"6";"15";4.04076738609113
"61456";"61432";"1";"45";4.04076738609113
"61456";"61435";"1";"25";4.04076738609113
"61456";"61440";"6";"30";4.04076738609113
"61456";"61440";"6";"45";4.04076738609113
"61456";"61440";"6";"55";4.04076738609113
"61456";"61440";"6";"55";4.04076738609113
"61456";"61440";"4";"45";4.04076738609113
"61456";"61440";"2";"50";4.04076738609113
"61456";"61440";"5";"50";4.04076738609113
"61456";"61440";"2";"25";4.04076738609113
"61456";"61440";"6";"25";4.04076738609113
"61456";"61456";"4";"60";4.04076738609113
"61456";"61456";"6";"25";4.04076738609113
"61456";"61456";"4";"45";4.04076738609113
"61456";"61456";"5";"25";4.04076738609113
"61456";"61456";"6";"35";4.04076738609113
"61456";"61456";"5";"45";4.04076738609113
"61456";"61456";"1";"40";4.04076738609113
"61456";"61456";"6";"60";4.04076738609113
"61456";"61456";"5";"55";4.04076738609113
"61456";"61456";"5";"20";4.04076738609113
"61456";"61456";"5";"35";4.04076738609113
"61456";"61456";"6";"20";4.04076738609113
"61456";"61456";"2";"35";4.04076738609113
"61456";"61456";"5";"65";4.04076738609113
"61456";"61456";"5";"45";4.04076738609113
"61456";"61456";"6";"40";4.04076738609113
"61456";"61456";"4";"30";4.04076738609113
"61456";"61456";"4";"20";4.04076738609113
"61456";"61456";"1";"60";4.04076738609113
"61456";"61456";"2";"55";4.04076738609113
"61456";"61456";"5";"35";4.04076738609113
"61456";"61456";"5";"50";4.04076738609113
"61456";"61456";"2";"30";4.04076738609113
"61456";"61456";"6";"35";4.04076738609113
"61456";"61456";"1";"55";4.04076738609113
"61456";"61456";"4";"50";4.04076738609113
"61456";"61456";"5";"35";4.04076738609113
"61456";"61456";"2";"45";4.04076738609113
"61456";"61456";"4";"45";4.04076738609113
"61456";"61456";"2";"45";4.04076738609113
"61456";"61456";"6";"35";4.04076738609113
"61456";"61456";"2";"20";4.04076738609113
"61456";"61456";"1";"50";4.04076738609113
"61456";"61456";"2";"55";4.04076738609113
"61456";"61456";"6";"50";4.04076738609113
"61456";"61456";"5";"50";4.04076738609113
"61456";"61456";"5";"50";4.04076738609113
"61456";"61456";"5";"70";4.04076738609113
"61456";"61456";"5";"55";4.04076738609113
"61456";"61457";"6";"45";4.04076738609113
"61456";"61457";"6";"25";4.04076738609113
"61456";"61457";"6";"25";4.04076738609113
"61456";"61457";"4";"50";4.04076738609113
"61456";"61491";"4";"25";4.04076738609113
"61456";"61508";"6";"40";4.04076738609113
"61456";"73296";"4";"20";4.04076738609113
"61456";"75112";"4";"35";4.04076738609113
"61456";"78621";"6";"30";4.04076738609113
"61456";"94058";"2";"45";4.04076738609113
"61456";"94058";"2";"40";4.04076738609113
"61456";"99999";"5";"20";4.04076738609113
"61457";"14258";"3";"55";3.92292870905588
"61457";"14258";"3";"60";3.92292870905588
"61457";"27198";"4";"60";3.92292870905588
"61457";"27502";"6";"55";3.92292870905588
"61457";"27502";"4";"25";3.92292870905588
"61457";"27502";"5";"55";3.92292870905588
"61457";"27502";"4";"35";3.92292870905588
"61457";"27502";"6";"45";3.92292870905588
"61457";"27679";"4";"45";3.92292870905588
"61457";"27679";"5";"15";3.92292870905588
"61457";"27679";"4";"20";3.92292870905588
"61457";"61001";"4";"50";3.92292870905588
"61457";"61140";"2";"40";3.92292870905588
"61457";"61167";"6";"35";3.92292870905588
"61457";"61167";"5";"50";3.92292870905588
"61457";"61167";"6";"30";3.92292870905588
"61457";"61181";"4";"30";3.92292870905588
"61457";"61214";"6";"20";3.92292870905588
"61457";"61214";"4";"20";3.92292870905588
"61457";"61214";"4";"25";3.92292870905588
"61457";"61214";"6";"30";3.92292870905588
"61457";"61214";"4";"55";3.92292870905588
"61457";"61214";"4";"60";3.92292870905588
"61457";"61214";"6";"45";3.92292870905588
"61457";"61214";"4";"45";3.92292870905588
"61457";"61214";"5";"20";3.92292870905588
"61457";"61214";"5";"25";3.92292870905588
"61457";"61214";"6";"40";3.92292870905588
"61457";"61214";"6";"20";3.92292870905588
"61457";"61214";"5";"55";3.92292870905588
"61457";"61214";"5";"45";3.92292870905588
"61457";"61214";"6";"45";3.92292870905588
"61457";"61214";"3";"50";3.92292870905588
"61457";"61214";"4";"55";3.92292870905588
"61457";"61214";"3";"55";3.92292870905588
"61457";"61214";"4";"55";3.92292870905588
"61457";"61214";"6";"20";3.92292870905588
"61457";"61214";"4";"20";3.92292870905588
"61457";"61231";"6";"50";3.92292870905588
"61457";"61244";"6";"30";3.92292870905588
"61457";"61342";"6";"50";3.92292870905588
"61457";"61342";"5";"50";3.92292870905588
"61457";"61440";"6";"50";3.92292870905588
"61457";"61440";"6";"55";3.92292870905588
"61457";"61456";"5";"25";3.92292870905588
"61457";"61456";"5";"25";3.92292870905588
"61457";"61456";"4";"40";3.92292870905588
"61457";"61456";"6";"30";3.92292870905588
"61457";"61457";"5";"55";3.92292870905588
"61457";"61457";"1";"45";3.92292870905588
"61457";"61457";"6";"45";3.92292870905588
"61457";"61457";"1";"35";3.92292870905588
"61457";"61457";"6";"45";3.92292870905588
"61457";"61457";"5";"40";3.92292870905588
"61457";"61457";"1";"40";3.92292870905588
"61457";"61457";"1";"45";3.92292870905588
"61457";"61457";"2";"35";3.92292870905588
"61457";"61457";"2";"55";3.92292870905588
"61457";"75103";"6";"40";3.92292870905588
"61457";"77350";"4";"20";3.92292870905588
"61457";"93006";"4";"35";3.92292870905588
"61458";"28280";"3";"55";5.48850574712644
"61458";"61230";"4";"45";5.48850574712644
"61458";"61230";"4";"45";5.48850574712644
"61458";"61230";"2";"45";5.48850574712644
"61458";"61230";"6";"35";5.48850574712644
"61458";"61293";"6";"40";5.48850574712644
"61458";"61293";"4";"50";5.48850574712644
"61458";"61293";"4";"40";5.48850574712644
"61458";"61293";"6";"25";5.48850574712644
"61458";"61458";"1";"50";5.48850574712644
"61458";"61458";"6";"45";5.48850574712644
"61458";"92040";"3";"60";5.48850574712644
"61459";"14301";"6";"55";4
"61459";"14762";"5";"35";4
"61459";"61001";"3";"35";4
"61459";"61135";"5";"25";4
"61459";"61163";"4";"55";4
"61459";"61163";"5";"30";4
"61459";"61168";"5";"50";4
"61459";"61168";"5";"40";4
"61459";"61168";"6";"55";4
"61459";"61169";"6";"35";4
"61459";"61169";"5";"45";4
"61459";"61169";"5";"55";4
"61459";"61169";"5";"30";4
"61459";"61169";"5";"45";4
"61459";"61169";"5";"45";4
"61459";"61169";"5";"30";4
"61459";"61169";"6";"55";4
"61459";"61209";"6";"35";4
"61459";"61278";"4";"45";4
"61459";"61391";"6";"25";4
"61459";"61391";"5";"20";4
"61459";"61391";"5";"30";4
"61459";"61459";"1";"30";4
"61459";"61459";"6";"50";4
"61459";"61459";"2";"40";4
"61459";"61459";"1";"35";4
"61459";"61459";"1";"30";4
"61459";"61459";"1";"40";4
"61459";"61459";"6";"25";4
"61459";"61459";"1";"55";4
"61460";"14366";"4";"30";4.07730351597713
"61460";"14366";"5";"20";4.07730351597713
"61460";"14371";"5";"30";4.07730351597713
"61460";"27056";"4";"30";4.07730351597713
"61460";"27117";"5";"15";4.07730351597713
"61460";"27414";"6";"40";4.07730351597713
"61460";"61001";"3";"30";4.07730351597713
"61460";"61001";"5";"50";4.07730351597713
"61460";"61008";"6";"55";4.07730351597713
"61460";"61103";"6";"35";4.07730351597713
"61460";"61138";"6";"45";4.07730351597713
"61460";"61181";"5";"40";4.07730351597713
"61460";"61181";"5";"25";4.07730351597713
"61460";"61181";"2";"50";4.07730351597713
"61460";"61214";"5";"30";4.07730351597713
"61460";"61214";"4";"40";4.07730351597713
"61460";"61214";"5";"50";4.07730351597713
"61460";"61275";"6";"35";4.07730351597713
"61460";"61289";"5";"35";4.07730351597713
"61460";"61339";"6";"40";4.07730351597713
"61460";"61389";"6";"40";4.07730351597713
"61460";"61423";"3";"45";4.07730351597713
"61460";"61460";"2";"25";4.07730351597713
"61460";"61460";"2";"60";4.07730351597713
"61460";"61460";"5";"30";4.07730351597713
"61460";"61460";"5";"40";4.07730351597713
"61460";"61460";"2";"35";4.07730351597713
"61460";"61460";"5";"50";4.07730351597713
"61460";"61460";"4";"35";4.07730351597713
"61460";"61460";"6";"45";4.07730351597713
"61460";"61460";"2";"35";4.07730351597713
"61460";"61460";"5";"50";4.07730351597713
"61460";"61460";"4";"55";4.07730351597713
"61460";"61460";"4";"40";4.07730351597713
"61460";"61460";"2";"50";4.07730351597713
"61460";"61460";"4";"40";4.07730351597713
"61460";"61460";"1";"25";4.07730351597713
"61460";"61460";"1";"45";4.07730351597713
"61460";"61460";"5";"50";4.07730351597713
"61460";"61460";"1";"45";4.07730351597713
"61460";"61460";"6";"50";4.07730351597713
"61460";"61460";"3";"50";4.07730351597713
"61460";"61460";"2";"30";4.07730351597713
"61460";"61460";"6";"65";4.07730351597713
"61460";"61460";"2";"60";4.07730351597713
"61460";"61460";"5";"55";4.07730351597713
"61460";"61460";"1";"60";4.07730351597713
"61460";"61460";"1";"40";4.07730351597713
"61460";"61460";"6";"45";4.07730351597713
"61460";"61460";"1";"30";4.07730351597713
"61460";"61460";"5";"25";4.07730351597713
"61460";"61460";"3";"50";4.07730351597713
"61460";"61460";"6";"60";4.07730351597713
"61460";"61460";"4";"25";4.07730351597713
"61460";"61460";"3";"60";4.07730351597713
"61460";"61460";"6";"35";4.07730351597713
"61460";"61494";"4";"25";4.07730351597713
"61460";"61508";"5";"40";4.07730351597713
"61460";"61508";"5";"35";4.07730351597713
"61460";"61508";"3";"40";4.07730351597713
"61460";"61508";"5";"35";4.07730351597713
"61460";"61508";"6";"45";4.07730351597713
"61460";"75109";"6";"30";4.07730351597713
"61461";"61181";"2";"55";4.17094017094017
"61461";"61181";"4";"25";4.17094017094017
"61461";"61181";"5";"60";4.17094017094017
"61461";"61181";"5";"55";4.17094017094017
"61461";"61461";"1";"35";4.17094017094017
"61461";"61461";"1";"40";4.17094017094017
"61461";"61461";"1";"45";4.17094017094017
"61461";"61461";"2";"60";4.17094017094017
"61461";"72308";"6";"15";4.17094017094017
"61462";"03085";"6";"25";4.69337289812067
"61462";"14258";"4";"40";4.69337289812067
"61462";"14271";"4";"40";4.69337289812067
"61462";"14437";"4";"30";4.69337289812067
"61462";"44103";"6";"50";4.69337289812067
"61462";"61001";"5";"30";4.69337289812067
"61462";"61001";"6";"40";4.69337289812067
"61462";"61006";"5";"50";4.69337289812067
"61462";"61006";"5";"25";4.69337289812067
"61462";"61006";"4";"25";4.69337289812067
"61462";"61006";"5";"50";4.69337289812067
"61462";"61006";"6";"35";4.69337289812067
"61462";"61006";"5";"35";4.69337289812067
"61462";"61006";"5";"55";4.69337289812067
"61462";"61006";"5";"30";4.69337289812067
"61462";"61006";"2";"30";4.69337289812067
"61462";"61006";"4";"50";4.69337289812067
"61462";"61006";"4";"45";4.69337289812067
"61462";"61006";"6";"40";4.69337289812067
"61462";"61006";"5";"35";4.69337289812067
"61462";"61006";"4";"50";4.69337289812067
"61462";"61006";"5";"30";4.69337289812067
"61462";"61006";"5";"50";4.69337289812067
"61462";"61006";"4";"50";4.69337289812067
"61462";"61006";"4";"20";4.69337289812067
"61462";"61006";"3";"45";4.69337289812067
"61462";"61006";"5";"55";4.69337289812067
"61462";"61006";"4";"40";4.69337289812067
"61462";"61006";"6";"50";4.69337289812067
"61462";"61006";"5";"40";4.69337289812067
"61462";"61006";"5";"30";4.69337289812067
"61462";"61006";"6";"50";3.75469831849654
