CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI
01352;Saint-Étienne-sur-Reyssouze;82;01;012;0126;0053;01000;997;0;05;00;120;240100685;CC
01353;Sainte-Euphémie;82;01;012;0142;8213;00758;002;7;73;09;111;240100602;CC
01354;Saint-Genis-Pouilly;82;01;013;0113;8219;00652;037;6;61;08;111;240100750;CC
01355;Saint-Genis-sur-Menthon;82;01;012;0127;0053;01000;997;0;04;00;120;240100826;CC
01356;Saint-Georges-sur-Renon;82;01;012;0110;8213;01000;002;0;03;09;112;240100644;CC
01357;Saint-Germain-de-Joux;82;01;014;0103;8219;01000;998;0;05;00;300;240100891;CC
01358;Saint-Germain-les-Paroisses;82;01;011;0104;8216;01000;294;0;04;02;212;240100354;CC
01359;Saint-Germain-sur-Renon;82;01;012;0135;8213;01000;002;0;04;09;112;240100875;CC
01360;Saint-Jean-de-Gonville;82;01;013;0112;8219;01000;037;0;06;08;112;240100750;CC
01361;Saint-Jean-de-Niost;82;01;012;0119;8201;01000;002;0;06;09;112;240100883;CC
01362;Saint-Jean-de-Thurigneux;82;01;012;0142;8213;01000;002;0;05;09;112;240100602;CC
01363;Saint-Jean-le-Vieux;82;01;014;0124;8201;01116;002;1;13;09;112;240100784;CC
01364;Saint-Jean-sur-Reyssouze;82;01;012;0129;8202;01000;071;0;05;07;112;240100339;CC
01365;Saint-Jean-sur-Veyle;82;01;012;0127;0053;01000;088;0;06;06;112;240100826;CC
01366;Sainte-Julie;82;01;011;0117;8201;01000;002;0;05;09;112;240100883;CC
01367;Saint-Julien-sur-Reyssouze;82;01;012;0129;8202;01000;071;0;05;07;112;240100339;CC
01368;Saint-Julien-sur-Veyle;82;01;012;0110;8213;01000;997;0;05;00;120;240100669;CC
01369;Saint-Just;82;01;012;0139;8202;01501;071;5;51;07;111;240100693;CC
01370;Saint-Laurent-sur-Saône;82;01;012;0102;0053;00464;088;4;44;06;111;247104193;CA
01371;Saint-Marcel;82;01;012;0135;8214;01000;002;0;06;09;112;240100875;CC
01372;Saint-Martin-de-Bavel;82;01;011;0136;8216;01000;998;0;04;00;300;240100743;CC
01373;Saint-Martin-du-Frêne;82;01;014;0122;8203;01102;998;1;11;00;300;240100909;CC
01374;Saint-Martin-du-Mont;82;01;012;0125;8202;01000;071;0;06;07;112;240100842;CC
01375;Saint-Martin-le-Châtel;82;01;012;0121;8202;01000;071;0;05;07;112;240100156;CC
01376;Saint-Maurice-de-Beynost;82;01;012;0140;8214;00758;002;7;73;09;111;240100800;CC
01378;Saint-Maurice-de-Gourdans;82;01;012;0119;8201;01000;002;0;07;09;112;240100883;CC
01379;Saint-Maurice-de-Rémens;82;01;011;0101;8201;01000;002;0;05;09;112;240100883;CC
01380;Saint-Nizier-le-Bouchoux;82;01;012;0129;8202;01000;997;0;05;00;120;240100339;CC
01381;Saint-Nizier-le-Désert;82;01;012;0108;8214;01000;002;0;05;09;112;240100677;CC
01382;Sainte-Olive;82;01;012;0130;8213;01000;002;0;04;09;112;240100875;CC
01383;Saint-Paul-de-Varax;82;01;012;0135;8214;01000;997;0;06;00;120;240100875;CC
01384;Saint-Rambert-en-Bugey;82;01;011;0128;8201;01000;002;0;07;09;112;240100396;CC
01385;Saint-Rémy;82;01;012;0139;8202;01104;071;1;11;07;112;240100628;CA
01386;Saint-Sorlin-en-Bugey;82;01;011;0117;8201;01204;002;2;22;09;112;240100883;CC
01387;Saint-Sulpice;82;01;012;0121;8202;01000;071;0;03;07;112;240100156;CC
01388;Saint-Trivier-de-Courtes;82;01;012;0129;8202;01000;000;0;05;00;400;240100339;CC
01389;Saint-Trivier-sur-Moignans;82;01;012;0130;8213;01000;002;0;06;09;112;240100941;CC
01390;Saint-Vulbas;82;01;011;0117;8201;01000;002;0;05;09;112;240100883;CC
01391;Salavre;82;01;012;0111;8202;01000;071;0;04;07;112;240100651;CC
01392;Samognat;82;01;014;0116;8203;01000;165;0;05;05;112;240100701;CC
01393;Sandrans;82;01;012;0110;8213;01000;002;0;05;09;112;240100644;CC
01396;Sault-Brénaz;82;01;011;0117;8201;01000;002;0;06;09;112;240100883;CC
01397;Sauverny;82;01;013;0113;8219;01000;037;0;06;08;112;240100750;CC
01398;Savigneux;82;01;012;0130;8213;01000;002;0;06;09;112;240100735;CC
01399;Ségny;82;01;013;0114;8219;01000;037;0;06;08;112;240100750;CC
01400;Seillonnaz;82;01;011;0118;8201;01000;002;0;03;09;112;240100412;CC
01401;Sergy;82;01;013;0113;8219;00652;037;6;61;08;111;240100750;CC
01402;Sermoyer;82;01;012;0126;0053;01000;998;0;05;00;300;240100685;CC
01403;Serrières-de-Briord;82;01;011;0118;8201;01000;002;0;06;09;112;240100412;CC
01404;Serrières-sur-Ain;82;01;014;0116;8201;01000;997;0;03;00;120;240100701;CC
01405;Servas;82;01;012;0139;8202;01000;071;0;06;07;112;240100628;CA
01406;Servignat;82;01;012;0129;8202;01000;997;0;03;00;120;240100339;CC
01407;Seyssel;82;01;011;0131;8219;00164;998;1;14;00;300;247400823;CC
01408;Simandre-sur-Suran;82;01;012;0107;8202;01000;071;0;05;07;112;240100636;CC
01409;Songieu;82;01;011;0109;8216;01000;000;0;03;00;400;240100370;CC
01410;Sonthonnax-la-Montagne;82;01;014;0116;8203;01000;998;0;04;00;300;240100701;CC
01411;Souclin;82;01;011;0117;8201;01000;002;0;04;09;112;240100883;CC
01412;Sulignat;82;01;012;0110;8213;01000;997;0;05;00;120;240100644;CC
01413;Surjoux;82;01;014;0103;8219;01000;997;0;02;00;120;240100891;CC
01414;Sutrieu;82;01;011;0109;8216;01000;998;0;04;00;300;240100370;CC
01415;Talissieu;82;01;011;0109;8216;01000;998;0;04;00;300;240100370;CC
01416;Tenay;82;01;011;0128;8201;01000;002;0;06;09;112;240100396;CC
01417;Thézillieu;82;01;011;0115;8203;01000;540;0;04;01;222;240100578;CC
01418;Thil;82;01;012;0140;8214;01000;002;0;06;09;112;240100800;CC
01419;Thoiry;82;01;013;0113;8219;00652;037;6;61;08;111;240100750;CC
01420;Thoissey;82;01;012;0132;8213;01118;997;1;14;00;120;240100594;CC
01421;Torcieu;82;01;011;0128;8201;01000;002;0;05;09;112;240100396;CC
01422;Tossiat;82;01;012;0125;8202;01000;071;0;06;07;112;240100842;CC
01423;Toussieux;82;01;012;0142;8213;00758;002;7;73;09;111;240100602;CC
01424;Tramoyes;82;01;012;0142;8214;01000;002;0;06;09;112;240100800;CC
01425;La Tranclière;82;01;012;0125;8202;01000;071;0;04;07;112;240100842;CC
01426;Treffort-Cuisiat;82;01;012;0133;8202;01000;071;0;07;07;112;240100636;CC
01427;Trévoux;82;01;012;0134;8213;00758;002;7;73;09;111;240100602;CC
01428;Valeins;82;01;012;0132;8213;01000;002;0;02;09;112;240100941;CC
01429;Vandeins;82;01;012;0143;8202;01000;071;0;05;07;112;240100628;CA
01430;Varambon;82;01;012;0125;8201;01000;002;0;05;09;112;240100834;CC
01431;Vaux-en-Bugey;82;01;011;0117;8201;01000;002;0;06;09;112;240100883;CC
01432;Verjon;82;01;012;0111;8202;01000;071;0;04;07;112;240100651;CC
01433;Vernoux;82;01;012;0129;8202;01000;000;0;03;00;400;240100339;CC
01434;Versailleux;82;01;012;0108;8214;01000;002;0;04;09;112;240100677;CC
01435;Versonnex;82;01;013;0113;8219;01101;037;1;11;08;112;240100750;CC
01436;Vesancy;82;01;013;0114;8219;01000;037;0;05;08;112;ZZZZZZZZZ;ZZ
01437;Vescours;82;01;012;0129;0053;01000;998;0;03;00;300;240100339;CC
01439;Vésines;82;01;012;0102;0053;01000;088;0;02;06;112;240100818;CC
01441;Vieu-d'Izenave;82;01;014;0106;8203;01000;998;0;05;00;300;240100867;CC
01442;Vieu;82;01;011;0109;8216;01000;998;0;04;00;300;240100370;CC
01443;Villars-les-Dombes;82;01;012;0135;8214;01122;002;1;14;09;112;240100875;CC
01444;Villebois;82;01;011;0117;8201;01000;002;0;06;09;112;240100883;CC
01445;Villemotier;82;01;012;0111;8202;01000;071;0;05;07;112;240100651;CC
01446;Villeneuve;82;01;012;0130;8213;01000;002;0;06;09;112;ZZZZZZZZZ;ZZ
01447;Villereversure;82;01;012;0107;8202;01000;071;0;06;07;112;240100693;CC
01448;Villes;82;01;014;0103;8219;01000;998;0;04;00;300;240100891;CC
01449;Villette-sur-Ain;82;01;012;0108;8201;01000;002;0;05;09;112;240100677;CC
01450;Villieu-Loyes-Mollon;82;01;012;0119;8201;01107;002;1;12;09;112;240100883;CC
01451;Viriat;82;01;012;0143;8202;01501;071;5;51;07;111;240100628;CA
01452;Virieu-le-Grand;82;01;011;0136;8216;01000;998;0;06;00;300;240100743;CC
01453;Virieu-le-Petit;82;01;011;0109;8216;01000;000;0;04;00;400;240100370;CC
01454;Virignin;82;01;011;0104;8216;01000;294;0;05;02;212;240100354;CC
01456;Vongnes;82;01;011;0136;8216;01000;998;0;02;00;300;240100354;CC
01457;Vonnas;82;01;012;0110;8202;01106;997;1;12;00;120;240100669;CC
02001;Abbécourt;22;02;022;0209;2202;02000;998;0;04;00;300;240200683;CC
02002;Achery;22;02;022;0214;2205;02000;998;0;05;00;300;240200428;CC
02003;Acy;22;02;024;0204;2206;02000;127;0;05;06;112;240200477;CA
02004;Agnicourt-et-Séchelles;22;02;022;0219;2204;02000;000;0;03;00;400;240200469;CC
02005;Aguilcourt;22;02;022;0221;2204;02000;029;0;04;08;112;240200576;CC
02006;Aisonville-et-Bernoville;22;02;025;0216;2205;02000;998;0;04;00;300;240200485;CC
02007;Aizelles;22;02;022;0212;2204;02000;997;0;03;00;120;240200592;CC
02008;Aizy-Jouy;22;02;024;0232;2206;02000;997;0;04;00;120;240200501;CC
02009;Alaincourt;22;02;023;0220;2205;02000;074;0;04;07;112;240200279;CC
02010;Allemant;22;02;024;0232;2206;02000;127;0;03;06;112;240200501;CC
02011;Ambleny;22;02;024;0235;2206;02000;997;0;06;00;120;240200436;CC
02012;Ambrief;22;02;024;0224;2206;02000;127;0;02;06;112;240200519;CC
02013;Amifontaine;22;02;022;0221;2204;02000;029;0;04;08;112;240200576;CC
02014;Amigny-Rouy;22;02;022;0209;2202;02000;998;0;05;00;300;240200683;CC
02015;Ancienville;22;02;024;0236;0056;02000;001;0;02;10;112;240200568;CC
02016;Andelain;22;02;022;0214;2202;02402;233;4;41;03;211;240200428;CC
02017;Anguilcourt-le-Sart;22;02;022;0214;2202;02000;998;0;04;00;300;240200428;CC
02018;Anizy-le-Château;22;02;022;0201;2206;02121;997;1;13;00;120;240200659;CC
02019;Annois;22;02;023;0229;2205;02000;998;0;04;00;300;240200527;CC
02020;Any-Martin-Rieux;22;02;025;0202;2203;02000;998;0;05;00;300;240200600;CC
02021;Archon;22;02;022;0226;2204;02000;000;0;02;00;400;240200634;CC
02022;Arcy-Sainte-Restitue;22;02;024;0224;2201;02000;997;0;04;00;120;240200519;CC
02023;Armentières-sur-Ourcq;22;02;021;0222;2201;02000;997;0;03;00;120;240200568;CC
02024;Arrancy;22;02;022;0238;2204;02000;997;0;01;00;120;240200410;CC
02025;Artemps;22;02;023;0229;2205;02000;074;0;04;07;112;240200527;CC
02026;Artonges;22;02;021;0210;2201;02000;997;0;03;00;120;240200550;CC
02027;Assis-sur-Serre;22;02;022;0213;2204;02000;146;0;04;06;112;240200469;CC
02028;Athies-sous-Laon;22;02;022;0238;2204;02403;146;4;42;06;111;240200410;CC
02029;Attilly;22;02;023;0233;2205;02000;074;0;04;07;112;240200493;CC
02030;Aubencheul-aux-Bois;22;02;023;0206;2205;02000;997;0;04;00;120;240200493;CC
02031;Aubenton;22;02;025;0202;2203;02000;000;0;05;00;400;240200600;CC
02032;Aubigny-aux-Kaisnes;22;02;023;0229;2205;02000;997;0;04;00;120;240200527;CC
02033;Aubigny-en-Laonnois;22;02;022;0212;2204;02000;997;0;03;00;120;240200592;CC
02034;Audignicourt;22;02;022;0211;2202;02000;998;0;03;00;300;240200436;CC
02035;Audigny;22;02;025;0216;2203;02000;998;0;04;00;300;240200485;CC
02036;Augy;22;02;024;0204;2206;02000;997;0;02;00;120;240200501;CC
02037;Aulnois-sous-Laon;22;02;022;0218;2204;02000;146;0;06;06;112;240200410;CC
02038;Les Autels;22;02;022;0226;2203;02000;000;0;02;00;400;240200634;CC
02039;Autremencourt;22;02;022;0219;2204;02000;000;0;03;00;400;240200469;CC
02040;Autreppes;22;02;025;0234;2203;02000;998;0;03;00;300;240200444;CC
02041;Autreville;22;02;022;0209;2202;02303;250;3;32;03;211;240200683;CC
02042;Azy-sur-Marne;22;02;021;0208;2201;02000;997;0;04;00;120;240200618;CC
02043;Bagneux;22;02;024;0235;2206;02000;127;0;02;06;112;240200477;CA
02044;Bancigny;22;02;025;0234;2204;02000;000;0;01;00;400;240200444;CC
02046;Barenton-Bugny;22;02;022;0213;2204;02000;146;0;05;06;112;240200469;CC
02047;Barenton-Cel;22;02;022;0213;2204;02000;146;0;03;06;112;240200469;CC
02048;Barenton-sur-Serre;22;02;022;0213;2204;02000;146;0;03;06;112;240200469;CC
02049;Barisis;22;02;022;0211;2202;02000;998;0;05;00;300;240200642;CC
02050;Barzy-en-Thiérache;22;02;025;0223;2203;02000;998;0;04;00;300;240200444;CC
02051;Barzy-sur-Marne;22;02;021;0210;2201;02000;997;0;04;00;120;240200550;CC
02052;Bassoles-Aulers;22;02;022;0201;2206;02000;997;0;03;00;120;240200659;CC
02053;Baulne-en-Brie;22;02;021;0210;2201;02000;997;0;04;00;120;240200550;CC
02054;Bazoches-sur-Vesles;22;02;024;0204;2206;02000;029;0;04;08;112;240200501;CC
02055;Beaumé;22;02;025;0202;2203;02000;000;0;03;00;400;240200600;CC
02056;Beaumont-en-Beine;22;02;022;0209;2202;02000;998;0;03;00;300;240200683;CC
02057;Beaurevoir;22;02;023;0206;2205;02000;998;0;06;00;300;240200493;CC
02058;Beaurieux;22;02;022;0212;2204;02000;029;0;05;08;112;240200592;CC
02059;Beautor;22;02;022;0242;2202;02402;233;4;41;03;211;240200428;CC
02060;Beauvois-en-Vermandois;22;02;023;0233;2205;02000;074;0;04;07;112;240200493;CC
02061;Becquigny;22;02;023;0203;2205;02000;998;0;04;00;300;240200493;CC
02062;Belleau;22;02;021;0208;2201;02000;181;0;03;04;112;240200618;CC
02063;Bellenglise;22;02;023;0206;2205;02000;074;0;04;07;112;240200493;CC
02064;Belleu;22;02;024;0241;2206;02404;127;4;44;06;111;240200477;CA
02065;Bellicourt;22;02;023;0206;2205;02000;074;0;05;07;112;240200493;CC
02066;Benay;22;02;023;0220;2205;02000;074;0;04;07;112;240200279;CC
02067;Bergues-sur-Sambre;22;02;025;0223;2203;02000;998;0;04;00;300;240200444;CC
02068;Berlancourt;22;02;025;0227;2204;02000;998;0;02;00;300;240200444;CC
02069;Berlise;22;02;022;0226;2204;02000;998;0;03;00;300;240200634;CC
02070;Bernot;22;02;025;0216;2205;02000;074;0;04;07;112;240200485;CC
02071;Berny-Rivière;22;02;024;0235;2206;02108;997;1;11;00;120;240200436;CC
02072;Berrieux;22;02;022;0212;2204;02000;029;0;03;08;112;240200592;CC
02073;Berry-au-Bac;22;02;022;0221;2204;02000;029;0;05;08;112;240200576;CC
02074;Bertaucourt-Epourdon;22;02;022;0214;2204;02000;998;0;05;00;300;240200428;CC
02075;Berthenicourt;22;02;023;0220;2205;02000;074;0;04;07;112;240200279;CC
02076;Bertricourt;22;02;022;0221;2204;02000;029;0;03;08;112;240200576;CC
02077;Berzy-le-Sec;22;02;024;0241;2206;02000;127;0;04;06;112;240200477;CA
02078;Besmé;22;02;022;0211;2202;02000;998;0;03;00;300;ZZZZZZZZZ;ZZ
02079;Besmont;22;02;025;0202;2203;02000;000;0;03;00;400;240200600;CC
02080;Besny-et-Loizy;22;02;022;0218;2204;02000;146;0;04;06;112;240200410;CC
02081;Béthancourt-en-Vaux;22;02;022;0209;2202;02000;250;0;04;03;212;240200683;CC
02082;Beugneux;22;02;024;0224;2201;02000;997;0;03;00;120;240200519;CC
02083;Beuvardes;22;02;021;0215;2201;02000;181;0;05;04;112;240200626;CC
02084;Bézu-le-Guéry;22;02;021;0207;2201;02000;001;0;04;10;112;240200584;CC
02085;Bézu-Saint-Germain;22;02;021;0208;2201;02000;181;0;05;04;112;240200618;CC
02086;Bichancourt;22;02;022;0211;2202;02000;250;0;05;03;212;240200642;CC
02087;Bieuxy;22;02;024;0235;2206;02000;127;0;01;06;112;240200436;CC
02088;Bièvres;22;02;022;0238;2204;02000;146;0;02;06;112;240200410;CC
02089;Billy-sur-Aisne;22;02;024;0241;2206;02112;127;1;11;06;112;240200477;CA
02090;Billy-sur-Ourcq;22;02;024;0224;0056;02000;001;0;04;10;112;240200519;CC
02091;Blanzy-lès-Fismes;22;02;024;0204;2206;02000;029;0;02;08;112;240200501;CC
02093;Blérancourt;22;02;022;0211;2202;02000;998;0;06;00;300;ZZZZZZZZZ;ZZ
02094;Blesmes;22;02;021;0208;2201;02401;181;4;41;04;111;240200618;CC
02095;Bohain-en-Vermandois;22;02;023;0203;2205;02202;518;2;21;01;221;240200493;CC
02096;Bois-lès-Pargny;22;02;022;0213;2204;02000;997;0;03;00;120;240200469;CC
02097;Boncourt;22;02;022;0230;2204;02000;000;0;04;00;400;240200576;CC
02098;Bonneil;22;02;021;0208;2201;02000;997;0;04;00;120;240200618;CC
02099;Bonnesvalyn;22;02;021;0222;2201;02000;997;0;04;00;120;240200568;CC
02100;Bony;22;02;023;0206;2205;02000;998;0;03;00;300;240200493;CC
02101;Bosmont-sur-Serre;22;02;022;0219;2204;02000;998;0;04;00;300;240200469;CC
02102;Bouconville-Vauclair;22;02;022;0212;2204;02000;029;0;03;08;112;240200592;CC
02103;Boué;22;02;025;0223;2203;02118;000;1;13;00;400;240200444;CC
02104;Bouffignereux;22;02;022;0221;2204;02000;029;0;03;08;112;240200576;CC
02105;Bouresches;22;02;021;0208;2201;02000;181;0;04;04;112;240200618;CC
02106;Bourg-et-Comin;22;02;022;0212;2204;02000;029;0;05;08;112;240200592;CC
02107;Bourguignon-sous-Coucy;22;02;022;0211;2202;02000;998;0;02;00;300;ZZZZZZZZZ;ZZ
02108;Bourguignon-sous-Montbavin;22;02;022;0201;2204;02000;146;0;03;06;112;240200659;CC
02109;La Bouteille;22;02;025;0234;2203;02000;998;0;05;00;300;240200444;CC
02110;Braine;22;02;024;0204;2206;02103;997;1;11;00;120;240200501;CC
02111;Brancourt-en-Laonnois;22;02;022;0201;2206;02000;997;0;05;00;120;240200659;CC
02112;Brancourt-le-Grand;22;02;023;0203;2205;02000;997;0;05;00;120;240200493;CC
02114;Brasles;22;02;021;0208;2201;02401;181;4;41;04;111;240200618;CC
02115;Braye-en-Laonnois;22;02;022;0212;2206;02000;997;0;04;00;120;240200592;CC
02116;Braye-en-Thiérache;22;02;025;0234;2203;02000;998;0;03;00;300;240200444;CC
02117;Bray-Saint-Christophe;22;02;023;0229;2205;02000;074;0;02;07;112;240200527;CC
02118;Braye;22;02;024;0232;2206;02000;127;0;03;06;112;240200501;CC
02119;Brécy;22;02;021;0215;2201;02000;181;0;04;04;112;240200618;CC
02120;Brenelle;22;02;024;0204;2206;02000;997;0;03;00;120;240200501;CC
02121;Breny;22;02;024;0224;2201;02000;997;0;04;00;120;240200519;CC
02122;Brie;22;02;022;0214;2204;02000;146;0;02;06;112;240200428;CC
02123;Brissay-Choigny;22;02;023;0220;2205;02000;074;0;04;07;112;240200279;CC
02124;Brissy-Hamégicourt;22;02;023;0220;2205;02000;074;0;05;07;112;240200279;CC
02125;Brumetz;22;02;021;0222;0056;02000;001;0;04;10;112;240200568;CC
02126;Brunehamel;22;02;022;0226;2203;02000;000;0;05;00;400;240200634;CC
02127;Bruyères-sur-Fère;22;02;021;0215;2201;02000;997;0;04;00;120;240200626;CC
02128;Bruyères-et-Montbérault;22;02;022;0238;2204;02000;146;0;06;06;112;240200410;CC
02129;Bruys;22;02;024;0204;2206;02000;029;0;01;08;112;240200501;CC
02130;Bucilly;22;02;025;0217;2203;02000;367;0;04;01;222;240200600;CC
02131;Bucy-le-Long;22;02;024;0232;2206;02000;127;0;06;06;112;240200501;CC
02132;Bucy-lès-Cerny;22;02;022;0218;2204;02000;146;0;03;06;112;240200410;CC
02133;Bucy-lès-Pierrepont;22;02;022;0230;2204;02000;000;0;04;00;400;240200576;CC
02134;Buire;22;02;025;0217;2203;02302;367;3;31;01;221;240200600;CC
02135;Buironfosse;22;02;025;0205;2203;02000;000;0;06;00;400;240200444;CC
02136;Burelles;22;02;025;0234;2204;02000;998;0;03;00;300;240200444;CC
02137;Bussiares;22;02;021;0222;2201;02000;181;0;03;04;112;240200568;CC
02138;Buzancy;22;02;024;0224;2206;02000;127;0;03;06;112;240200519;CC
02139;Caillouël-Crépigny;22;02;022;0209;2202;02000;998;0;04;00;300;240200683;CC
02140;Camelin;22;02;022;0211;2202;02000;998;0;04;00;300;ZZZZZZZZZ;ZZ
02141;La Capelle;22;02;025;0205;2203;02000;000;0;06;00;400;240200444;CC
02142;Castres;22;02;023;0229;2205;02000;074;0;04;07;112;240200261;CA
02143;Le Catelet;22;02;023;0206;2205;02000;000;0;03;00;400;240200493;CC
02144;Caulaincourt;22;02;023;0233;2205;02000;074;0;03;07;112;240200493;CC
02145;Caumont;22;02;022;0209;2202;02000;998;0;05;00;300;240200683;CC
02146;Celles-lès-Condé;22;02;021;0210;2201;02000;997;0;02;00;120;240200550;CC
02147;La Celle-sous-Montmirail;22;02;021;0210;2201;02000;001;0;03;10;112;240200550;CC
02148;Celles-sur-Aisne;22;02;024;0232;2206;02000;127;0;04;06;112;240200501;CC
02149;Cerizy;22;02;023;0220;2205;02000;074;0;02;07;112;240200279;CC
02150;Cerny-en-Laonnois;22;02;022;0212;2204;02000;997;0;02;00;120;240200410;CC
02151;Cerny-lès-Bucy;22;02;022;0218;2204;02000;146;0;03;06;112;240200410;CC
02152;Cerseuil;22;02;024;0204;2206;02000;997;0;02;00;120;240200501;CC
02153;Cessières;22;02;022;0201;2204;02000;146;0;04;06;112;240200410;CC
02154;Chacrise;22;02;024;0224;2206;02000;127;0;04;06;112;240200519;CC
02155;Chaillevois;22;02;022;0201;2204;02000;146;0;03;06;112;240200659;CC
02156;Chalandry;22;02;022;0213;2204;02000;146;0;04;06;112;240200469;CC
02157;Chambry;22;02;022;0218;2204;02403;146;4;42;06;111;240200410;CC
02158;Chamouille;22;02;022;0212;2204;02000;997;0;04;00;120;240200410;CC
02159;Champs;22;02;022;0211;2206;02000;998;0;04;00;300;240200642;CC
02160;Chaourse;22;02;022;0226;2204;02111;000;1;11;00;400;240200634;CC
02161;La Chapelle-Monthodon;22;02;021;0210;2201;02000;998;0;03;00;300;240200550;CC
02162;La Chapelle-sur-Chézy;22;02;021;0207;2201;02000;001;0;04;10;112;240200584;CC
02163;Charly-sur-Marne;22;02;021;0207;2201;02203;997;2;22;00;120;240200584;CC
02164;Le Charmel;22;02;021;0215;2201;02000;181;0;04;04;112;240200626;CC
02165;Charmes;22;02;022;0214;2202;02402;233;4;41;03;211;240200428;CC
02166;Chartèves;22;02;021;0210;2201;02000;181;0;04;04;112;240200550;CC
02167;Chassemy;22;02;024;0204;2206;02000;127;0;05;06;112;240200501;CC
02168;Château-Thierry;22;02;021;0208;2201;02401;181;4;41;04;111;240200618;CC
02169;Châtillon-lès-Sons;22;02;022;0219;2204;02000;000;0;02;00;400;240200469;CC
02170;Châtillon-sur-Oise;22;02;023;0220;2205;02000;074;0;03;07;112;240200279;CC
02171;Chaudardes;22;02;022;0221;2204;02000;029;0;02;08;112;240200576;CC
02172;Chaudun;22;02;024;0224;2206;02000;997;0;04;00;120;240200519;CC
02173;Chauny;22;02;022;0209;2202;02303;250;3;32;03;211;240200683;CC
02174;Chavignon;22;02;024;0232;2204;02000;997;0;05;00;120;240200501;CC
02175;Chavigny;22;02;024;0231;2206;02000;127;0;03;06;112;240200477;CA
02176;Chavonne;22;02;024;0232;2206;02000;997;0;03;00;120;240200501;CC
02177;Chérêt;22;02;022;0238;2204;02000;146;0;03;06;112;ZZZZZZZZZ;ZZ
02178;Chermizy-Ailles;22;02;022;0212;2204;02000;997;0;02;00;120;240200592;CC
02179;Chéry-Chartreuve;22;02;024;0204;2206;02000;029;0;04;08;112;240200501;CC
02180;Chéry-lès-Pouilly;22;02;022;0213;2204;02000;146;0;05;06;112;240200469;CC
02181;Chéry-lès-Rozoy;22;02;022;0226;2204;02000;000;0;03;00;400;240200634;CC
02182;Chevennes;22;02;025;0227;2204;02000;998;0;03;00;300;240200444;CC
02183;Chevregny;22;02;022;0201;2204;02000;146;0;03;06;112;240200659;CC
02184;Chevresis-Monceau;22;02;023;0225;2204;02000;997;0;04;00;120;240200279;CC
02185;Chézy-en-Orxois;22;02;021;0222;0056;02000;001;0;04;10;112;240200568;CC
02186;Chézy-sur-Marne;22;02;021;0207;2201;02000;997;0;06;00;120;240200584;CC
02187;Chierry;22;02;021;0208;2201;02401;181;4;41;04;111;240200618;CC
02188;Chigny;22;02;025;0205;2203;02000;998;0;03;00;300;240200485;CC
02189;Chivres-en-Laonnois;22;02;022;0230;2204;02000;997;0;04;00;120;240200576;CC
02190;Chivres-Val;22;02;024;0232;2206;02000;127;0;05;06;112;240200501;CC
02191;Chivy-lès-Étouvelles;22;02;022;0238;2204;02000;146;0;04;06;112;240200410;CC
02192;Chouy;22;02;021;0222;0056;02000;001;0;04;10;112;240200568;CC
02193;Cierges;22;02;021;0215;2201;02000;997;0;02;00;120;240200626;CC
02194;Cilly;22;02;022;0219;2204;02000;000;0;04;00;400;240200469;CC
02195;Ciry-Salsogne;22;02;024;0204;2206;02000;127;0;05;06;112;240200501;CC
