NIVGEO;CODGEO;LIBGEO;NB_COM
UU2010;42107;Saint-Marcellin-en-Forez;1
UU2010;42108;Pélussin;2
UU2010;42109;Saint-Romain-le-Puy;2
UU2010;42201;Boën;6
UU2010;42202;Montrond-les-Bains;3
UU2010;42203;Feurs;2
UU2010;42204;Charlieu;4
UU2010;42401;Montbrison;6
UU2010;42501;Saint-Just-Saint-Rambert;11
UU2010;42502;Roanne;15
UU2010;43000;Sans objet;226
UU2010;43101;Dunières;1
UU2010;43102;Tence;1
UU2010;43103;Saint-Just-Malmont;1
UU2010;43104;Langeac;2
UU2010;43105;Saint-Didier-en-Velay;2
UU2010;43201;Yssingeaux;1
UU2010;43202;Brioude;2
UU2010;43203;Sainte-Sigolène;2
UU2010;43301;Monistrol-sur-Loire;2
UU2010;43401;Le Puy-en-Velay;9
UU2010;44000;Sans objet;115
UU2010;44101;Saint-Mars-la-Jaille;1
UU2010;44102;Boussay;1
UU2010;44103;Le Pallet;1
UU2010;44104;Aigrefeuille-sur-Maine;1
UU2010;44105;Mauves-sur-Loire;1
UU2010;44106;Paimboeuf;1
UU2010;44107;Saint-Gildas-des-Bois;1
UU2010;44108;La Chapelle-des-Marais;1
UU2010;44109;Petit-Mars;1
UU2010;44110;Nozay;1
UU2010;44111;Vieillevigne;1
UU2010;44112;Saint-Père-en-Retz;1
UU2010;44113;Ligné;1
UU2010;44114;Legé;1
UU2010;44115;Saint-Mars-du-Désert;1
UU2010;44116;La Haie-Fouassière;1
UU2010;44117;Le Pellerin;1
UU2010;44118;Grandchamps-des-Fontaines;1
UU2010;44119;Missillac;1
UU2010;44121;Héric;1
UU2010;44122;Guémené-Penfao;1
UU2010;44123;La Chevrolière;1
UU2010;44124;Sainte-Pazanne;1
UU2010;44201;Herbignac;1
UU2010;44202;Machecoul-Saint-Même;1
UU2010;44203;Sucé-sur-Erdre;1
UU2010;44204;Geneston;2
UU2010;44205;Saint-Étienne-de-Montluc;1
UU2010;44206;La Turballe;2
UU2010;44207;Saint-Joachim - Saint-Malo-de-Guersac;2
UU2010;44208;Vigneux-de-Bretagne;2
UU2010;44209;Nort-sur-Erdre;1
UU2010;44210;Treillières;1
UU2010;44211;Saint-Philbert-de-Grand-Lieu;1
UU2010;44212;Vallet;1
UU2010;44213;Blain;1
UU2010;44214;Pontchâteau;1
UU2010;44215;Savenay;2
UU2010;44216;Chaumes-en-Retz;1
UU2010;44217;Loireauxence;1
UU2010;44218;Divatte-sur-Loire;1
UU2010;44301;Ancenis;2
UU2010;44302;Châteaubriant;1
UU2010;44303;Saint-Julien-de-Concelles;2
UU2010;44304;Pornic;3
UU2010;44401;Saint-Brevin-les-Pins;4
UU2010;44601;Saint-Nazaire;11
UU2010;44701;Nantes;24
UU2010;45000;Sans objet;250
UU2010;45101;Patay;1
UU2010;45102;Lailly-en-Val;1
UU2010;45103;Loury;1
UU2010;45104;Ouzouer-sur-Loire;1
UU2010;45105;Bellegarde - Quiers-sur-Bézonde;2
UU2010;45106;Lorris;1
UU2010;45107;Châtillon-Coligny;2
UU2010;45108;Traînou;1
UU2010;45109;Châtillon-sur-Loire;1
UU2010;45110;Cléry-Saint-André;1
UU2010;45111;Puiseaux;1
UU2010;45112;Poilly-lez-Gien;2
UU2010;45113;Sandillon;1
UU2010;45114;Courtenay;1
UU2010;45115;Neuville-aux-Bois;1
UU2010;45201;Ferrières-en-Gâtinais;2
UU2010;45202;Fay-aux-Loges;2
UU2010;45203;Briare;2
UU2010;45204;Chaingy;2
UU2010;45205;La Ferté-Saint-Aubin;1
UU2010;45206;Châteauneuf-sur-Loire;1
UU2010;45207;Beaugency;2
UU2010;45208;Jargeau;3
UU2010;45209;Meung-sur-Loire;3
UU2010;45301;Pithiviers;3
UU2010;45302;Sully-sur-Loire;6
UU2010;45303;Gien;2
UU2010;45501;Montargis;8
UU2010;45701;Orléans;19
UU2010;46000;Sans objet;296
UU2010;46101;Luzech;3
UU2010;46102;Prayssac;4
UU2010;46103;Gramat;1
UU2010;46104;Biars-sur-Cère;4
UU2010;46105;Gourdon;1
UU2010;46106;Saint-Céré;3
UU2010;46107;Souillac;2
UU2010;46401;Cahors;2
UU2010;47000;Sans objet;263
UU2010;47101;Layrac;1
UU2010;47102;Casteljaloux;1
UU2010;47103;Aiguillon;2
UU2010;47104;Miramont-de-Guyenne;3
UU2010;47201;Tonneins;2
UU2010;47301;Nérac;4
UU2010;47302;Fumel;5
UU2010;47401;Villeneuve-sur-Lot;13
UU2010;47501;Agen;16
UU2010;48000;Sans objet;150
UU2010;48101;La Canourgue;2
UU2010;48102;Langogne;2
UU2010;48103;Saint-Chély-d'Apcher;1
UU2010;48201;Marvejols;2
UU2010;48301;Mende;1
UU2010;49000;Sans objet;121
UU2010;49103;Varrains;2
UU2010;49104;Saint-Léger-sous-Cholet;1
UU2010;49106;Saint-Christophe-du-Bois;1
UU2010;49109;Candé;1
UU2010;49110;Châteauneuf-sur-Sarthe;1
UU2010;49111;Trémentines;1
UU2010;49112;Allonnes;1
UU2010;49113;Maulévrier;1
UU2010;49114;La Tessoualle;1
UU2010;49115;Seiches-sur-le-Loir;1
UU2010;49116;Vernantes;2
UU2010;49119;Saint-Georges-sur-Loire;1
UU2010;49120;Durtal;1
UU2010;49121;Le Lion-d'Angers;1
UU2010;49122;Le May-sur-Èvre;1
UU2010;49123;Saint-Lambert-la-Potherie;2
UU2010;49124;Montreuil-Bellay;1
UU2010;49126;Les Rosiers-sur-Loire;2
UU2010;49129;Ingrandes-Le Fresne sur Loire;1
UU2010;49130;La Ménitré;1
UU2010;49203;Chalonnes-sur-Loire;1
UU2010;49204;Beaufort-en-Anjou;1
UU2010;49207;Tiercé;2
UU2010;49209;Montreuil-Juigné;1
UU2010;49213;Longué-Jumelles;2
UU2010;49214;Lys-Haut-Layon;1
UU2010;49215;Mazé-Milon;1
UU2010;49216;Ombrée d'Anjou;1
UU2010;49301;Verrières-en-Anjou;3
UU2010;49302;Brain-sur-l'Authion;1
UU2010;49303;Orée d'Anjou;1
UU2010;49304;Mauges-sur-Loire;1
UU2010;49305;Loire-Authion;1
UU2010;49306;Baugé-en-Anjou;1
UU2010;49307;Montrevault-sur-Èvre;1
UU2010;49308;Brissac Loire Aubance;1
UU2010;49309;Doué-en-Anjou;1
UU2010;49310;Segré-en-Anjou Bleu;1
UU2010;49401;Saumur;4
UU2010;49402;Beaupréau-en-Mauges;1
UU2010;49403;Sèvremoine;1
UU2010;49404;Chemillé-en-Anjou;1
UU2010;49501;Cholet;2
UU2010;49701;Angers;10
UU2010;50000;Sans objet;418
UU2010;50101;Mortain-Bocage;2
UU2010;50102;La Haye;1
UU2010;50103;Saint-James;1
UU2010;50104;Pont-Hébert;2
UU2010;50105;Sourdeval;1
UU2010;50106;Condé-sur-Vire;1
UU2010;50107;Les Pieux;1
UU2010;50108;Saint-Vaast-la-Hougue;3
UU2010;50109;Pontorson;1
UU2010;50111;Bréhal;3
UU2010;50113;Périers;4
UU2010;50201;Villedieu-les-Poêles-Rouffigny;3
UU2010;50202;Saint-Hilaire-du-Harcouët;2
UU2010;50203;Agon-Coutainville;4
UU2010;50204;Carentan les Marais;2
UU2010;50205;Valognes;2
UU2010;50206;Coutances;2
UU2010;50207;Bricquebec-en-Cotentin;1
UU2010;50208;Torigny-les-Villes;2
UU2010;50301;Avranches;6
UU2010;50401;Saint-Lô;3
UU2010;50402;Granville;9
UU2010;50501;Cherbourg-en-Cotentin;3
UU2010;51000;Sans objet;574
UU2010;51101;Sarry;1
UU2010;51102;Sermaize-les-Bains;1
UU2010;51103;Muizon;1
UU2010;51104;Fère-Champenoise;1
UU2010;51105;Vertus;1
UU2010;51106;Warmeriville;2
UU2010;51107;Dormans;1
UU2010;51108;Courtisols;2
UU2010;51109;Bazancourt;2
UU2010;51110;Suippes;1
UU2010;51111;Montmirail;1
UU2010;51112;Sainte-Menehould;1
UU2010;51113;Witry-lès-Reims;1
UU2010;51201;Mourmelon-le-Grand;1
UU2010;51202;Sézanne;1
UU2010;51203;Aÿ-Champagne;1
UU2010;51204;Fismes;1
UU2010;51301;Vitry-le-François;3
UU2010;51401;Épernay;7
UU2010;51501;Châlons-en-Champagne;5
UU2010;51701;Reims;7
UU2010;52000;Sans objet;403
UU2010;52101;Bourbonne-les-Bains;1
UU2010;52102;La Porte du Der;2
UU2010;52103;Wassy;2
UU2010;52104;Chalindrey;3
UU2010;52105;Nogent;1
UU2010;52201;Joinville;5
UU2010;52202;Langres;3
UU2010;52401;Chaumont;2
UU2010;53000;Sans objet;232
UU2010;53101;Montsûrs;1
UU2010;53102;Argentré;1
UU2010;53103;Meslay-du-Maine;1
UU2010;53104;Renazé;1
UU2010;53105;Gorron;1
UU2010;53106;Ambrières-les-Vallées;1
UU2010;53107;Cossé-le-Vivien;1
UU2010;53108;Villaines-la-Juhel;1
UU2010;53109;Louverné;1
UU2010;53110;Craon;1
UU2010;53201;Bonchamp-lès-Laval;1
UU2010;53202;Ernée;1
UU2010;53203;Évron;1
UU2010;53301;Mayenne;3
UU2010;53302;Château-Gontier;3
UU2010;53501;Laval;4
UU2010;54000;Sans objet;490
UU2010;54101;Mexy;1
UU2010;54102;Gorcy;1
UU2010;54103;Audun-le-Roman;2
UU2010;54104;Foug;1
UU2010;54105;Rosières-aux-Salines;1
UU2010;54106;Gondreville;1
UU2010;54107;Hussigny-Godbrange;1
UU2010;54108;Valleroy;2
UU2010;54109;Pagny-sur-Moselle;1
UU2010;54110;Richardménil;2
UU2010;54111;Piennes;3
UU2010;54112;Dieulouard;1
UU2010;54201;Baccarat;2
UU2010;54202;Longuyon;1
UU2010;54203;Tucquegnieux;2
UU2010;54204;Briey;2
UU2010;54205;Blainville-sur-l'Eau;2
UU2010;54206;Ludres;2
UU2010;54301;Jarny;3
UU2010;54302;Neuves-Maisons;7
UU2010;54401;Dombasle-sur-Meurthe;4
UU2010;54402;Toul;4
UU2010;54403;Lunéville;4
UU2010;54404;Pont-à-Mousson;6
UU2010;54405;Longwy (partie française);10
UU2010;54701;Nancy;28
UU2010;55000;Sans objet;476
UU2010;55101;Tronville-en-Barrois;2
UU2010;55102;Vaucouleurs;1
UU2010;55103;Montmédy;1
UU2010;55104;Revigny-sur-Ornain;1
UU2010;55105;Stenay;2
UU2010;55106;Bouligny;2
UU2010;55107;Étain;2
UU2010;55201;Ligny-en-Barrois;2
UU2010;55202;Saint-Mihiel;3
UU2010;55203;Commercy;1
UU2010;55301;Bar-le-Duc;4
UU2010;55401;Verdun;3
UU2010;56000;Sans objet;185
UU2010;56101;Bono;1
UU2010;56102;Arzon;1
UU2010;56103;Saint-Pierre-Quiberon;1
UU2010;56104;La Gacilly;1
UU2010;56105;Le Palais;1
UU2010;56106;Josselin;1
UU2010;56107;Camors;1
UU2010;56108;Landévant;1
UU2010;56109;Le Faouët;1
UU2010;56110;Pont-Scorff;1
UU2010;56111;Surzur;1
UU2010;56112;Malestroit;2
UU2010;56113;Noyal-Pontivy;1
UU2010;56114;Saint-Nolff;1
UU2010;56115;Gourin;1
UU2010;56116;Muzillac;1
UU2010;56117;Elven;1
UU2010;56118;Crach;2
UU2010;56119;Plouhinec;1
UU2010;56120;Grand-Champ;1
UU2010;56201;Quiberon;1
UU2010;56202;Arradon;1
UU2010;56203;Plouay;1
UU2010;56204;Baud;1
UU2010;56205;Inzinzac-Lochrist;1
UU2010;56206;Ploeren;1
UU2010;56207;Pluvigner;1
UU2010;56208;Questembert;1
UU2010;56209;Theix-Noyalo;1
UU2010;56210;Caudan;1
UU2010;56211;Guer;2
UU2010;56212;Languidic;1
UU2010;56213;Sarzeau;1
UU2010;56214;Locminé;2
UU2010;56215;Carnac;3
UU2010;56216;Ploërmel;1
UU2010;56217;Belz;3
UU2010;56218;Guidel;1
UU2010;56301;Riantec - Locmiquélic;3
UU2010;56302;Hennebont;1
UU2010;56303;Pontivy;2
UU2010;56401;Auray;4
UU2010;56501;Vannes;4
UU2010;56601;Lorient;5
UU2010;57000;Sans objet;567
UU2010;57101;Mandelbachtal (ALL) - Blies-Guersviller (partie française);1
UU2010;57102;Rouhling;1
UU2010;57103;Dudelange (LUX) - Volmerange-les-Mines (partie française);1
UU2010;57104;Illange;1
UU2010;57105;Amanvillers;1
UU2010;57106;Diebling;2
UU2010;57107;Boulange;1
UU2010;57108;Aumetz;1
UU2010;57109;Hundling;2
UU2010;57110;Farschviller;2
UU2010;57111;Porcelette;1
UU2010;57112;Neufchef;1
UU2010;57113;Château-Salins;1
UU2010;57114;Verny;2
UU2010;57115;Kayl (LUX) - Ottange (partie française);1
UU2010;57116;Bousse;1
UU2010;57117;Alsting;1
UU2010;57118;Troisfontaines;3
UU2010;57119;Schoeneck;1
UU2010;57120;Peltre;2
UU2010;57121;Courcelles-Chaussy;1
UU2010;57122;Fontoy;1
UU2010;57123;Woustviller;1
UU2010;57124;Puttelange-aux-Lacs;1
UU2010;57125;Kleinblittersdorf (ALL) - Grosbliederstroff (partie française);1
UU2010;57126;Rohrbach-lès-Bitche;2
UU2010;57127;Falck;2
UU2010;57128;Longeville-lès-Saint-Avold;1
UU2010;57129;Dieuze;1
UU2010;57130;Novéant-sur-Moselle;2
UU2010;57131;Ay-sur-Moselle;3
UU2010;57132;Perl (ALL) - Sierck-les-Bains (partie française);5
UU2010;57133;Morhange;2
UU2010;57134;Sarralbe;1
UU2010;57135;Boulay-Moselle;1
UU2010;57136;Bouzonville;2
UU2010;57201;Phalsbourg;2
UU2010;57202;Bitche;1
UU2010;57203;Marange-Silvange;2
UU2010;57204;Hettange-Grande;1
UU2010;57205;Farébersviller;2
UU2010;57206;Guénange;2
UU2010;57301;Faulquemont;4
UU2010;57302;Sarrebourg;3
UU2010;57303;Creutzwald;3
UU2010;57401;Sarreguemines (partie française);7
UU2010;57402;Saint-Avold (partie française);6
UU2010;57501;Sarrebruck (ALL) - Forbach (partie française);15
UU2010;57601;Thionville;12
UU2010;57701;Metz;41
UU2010;58000;Sans objet;289
UU2010;58101;Château-Chinon (Ville);1
UU2010;58102;Pougues-les-Eaux;1
UU2010;58103;Guérigny;1
UU2010;58104;Marzy;1
UU2010;58105;La Machine;1
UU2010;58106;Imphy;1
UU2010;58107;Clamecy;2
UU2010;58201;Decize;2
UU2010;58301;Cosne-Cours-sur-Loire;2
UU2010;58501;Nevers;7
UU2010;59000;Sans objet;314
UU2010;59101;Walincourt-Selvigny;1
UU2010;59102;Herlies;1
UU2010;59103;Villers-Outréaux;1
UU2010;59104;Esquelbecq;1
UU2010;59105;Bertry;1
UU2010;59106;La Longueville;1
UU2010;59107;Attiches;1
UU2010;59108;Nomain;1
UU2010;59109;Saint-Hilaire-lez-Cambrai;2
UU2010;59110;Cousolre;1
UU2010;59111;Sebourg;3
UU2010;59112;Artres;3
UU2010;59113;Genech;1
UU2010;59114;Haspres;1
UU2010;59115;Monchecourt;1
UU2010;59116;Marquillies;2
UU2010;59117;Féchain;3
UU2010;59118;Sains-du-Nord;1
UU2010;59119;Iwuy;1
UU2010;59120;Haveluy;1
UU2010;59121;Anor;1
UU2010;59122;Houplin-Ancoisne;1
UU2010;59123;Landrecies;1
UU2010;59124;Avesnes-les-Aubert;1
UU2010;59125;Hondschoote;1
UU2010;59126;Busigny;2
UU2010;59127;Boeschepe;2
UU2010;59128;Mons-en-Pévèle;2
UU2010;59129;Gondecourt;2
UU2010;59130;Phalempin;1
UU2010;59131;Steenvoorde;2
UU2010;59132;Poix-du-Nord;5
UU2010;59133;Pont-à-Marcq;2
UU2010;59134;Bray-Dunes;1
UU2010;59135;Marchiennes;1
UU2010;59136;Trélon;2
UU2010;59201;Bavay;3
UU2010;59202;Wormhout;1
UU2010;59203;Mortagne-du-Nord (partie française);4
UU2010;59204;Flines-lez-Raches;1
UU2010;59205;Solesmes;2
UU2010;59206;Masnières;3
UU2010;59207;Bourbourg;1
UU2010;59208;Le Cateau-Cambrésis;2
UU2010;59209;Avesnes-sur-Helpe;5
UU2010;59210;Cysoing;5
UU2010;59211;Templeuve;3
UU2010;59212;Ghyvelde;2
UU2010;59301;Bergues;4
UU2010;59302;Le Quesnoy;8
UU2010;59303;Annoeullin;2
UU2010;59304;Wavrin;3
UU2010;59305;Fourmies;2
UU2010;59306;Orchies;5
UU2010;59307;Caudry;4
UU2010;59401;Hazebrouck;4
UU2010;59402;Saint-Amand-les-Eaux;11
UU2010;59403;Cambrai;8
UU2010;59501;Armentières (partie française);10
UU2010;59601;Maubeuge (partie française);22
UU2010;59602;Dunkerque;9
UU2010;59701;Valenciennes (partie française);56
UU2010;59702;Lille (partie française);59
UU2010;60000;Sans objet;559
UU2010;60101;Formerie;1
UU2010;60102;Bailleul-sur-Thérain;1
UU2010;60103;Le Mesnil-en-Thelle;1
UU2010;60104;Saint-Sauveur;2
UU2010;60105;Maignelay-Montigny;1
UU2010;60106;Saint-Maximin;1
UU2010;60107;Sérifontaine;1
UU2010;60108;Tracy-le-Mont;2
UU2010;60109;Sainte-Geneviève;1
UU2010;60110;Noailles;1
UU2010;60111;Auneuil;1
UU2010;60112;Feuquières;3
UU2010;60113;Chaumont-en-Vexin;1
UU2010;60114;Neuilly-en-Thelle;1
UU2010;60115;Andeville;1
UU2010;60116;Nanteuil-le-Haudouin;1
UU2010;60117;Crèvecoeur-le-Grand;1
UU2010;60118;Grandvilliers;3
UU2010;60119;Cires-lès-Mello;2
UU2010;60120;Lachapelle-aux-Pots;3
UU2010;60121;Verberie;2
UU2010;60122;Bresles;1
UU2010;60123;Estrées-Saint-Denis;2
UU2010;60125;Breteuil;1
UU2010;60126;Hermes;3
UU2010;60127;Le Plessis-Belleville;2
UU2010;60128;Béthisy-Saint-Pierre;3
UU2010;60201;Saint-Just-en-Chaussée;1
UU2010;60202;Trosly-Breuil;4
UU2010;60203;Ribécourt-Dreslincourt;2
UU2010;60204;Orry-la-Ville;2
UU2010;60205;Lacroix-Saint-Ouen;3
UU2010;60206;Bornel;2
UU2010;60301;Mouy;4
UU2010;60302;Méru;1
UU2010;60303;Crépy-en-Valois;1
UU2010;60304;Noyon;4
UU2010;60305;Pont-Sainte-Maxence;3
UU2010;60306;Senlis;2
UU2010;60401;Clermont;5
UU2010;60402;Chantilly;7
UU2010;60501;Beauvais;4
UU2010;60502;Compiègne;14
UU2010;60601;Creil;22
UU2010;61000;Sans objet;362
UU2010;61101;Gacé;2
UU2010;61102;Val-au-Perche;1
UU2010;61103;Bellême;2
UU2010;61104;Tinchebray;1
UU2010;61105;Bagnoles de l'Orne Normandie;2
UU2010;61106;Domfront en Poiraie;1
UU2010;61107;Sées;1
UU2010;61201;Mortagne-au-Perche;2
UU2010;61202;La Ferté-Macé;1
UU2010;61301;L'Aigle;3
UU2010;61302;Argentan;3
UU2010;61401;Flers;5
UU2010;62000;Sans objet;619
UU2010;62101;Avesnes-le-Comte;1
UU2010;62102;Roeux;2
UU2010;62103;Enquin-les-Mines;3
UU2010;62104;Mametz;2
UU2010;62105;Fruges;1
UU2010;62106;Norrent-Fontes;3
UU2010;62107;Auchy-lès-Hesdin;3
UU2010;62108;Aubigny-en-Artois;4
UU2010;62109;Équihen-Plage;1
UU2010;62110;Auxi-le-Château;1
UU2010;62111;Beaurainville;3
UU2010;62112;Saint-Folquin;2
UU2010;62113;Samer;2
UU2010;62114;Frévent;1
UU2010;62115;Camiers;2
UU2010;62116;Bapaume;2
UU2010;62117;Biache-Saint-Vaast;2
UU2010;62118;Vimy;1
UU2010;62201;Montreuil;6
UU2010;62202;Oye-Plage;1
UU2010;62203;Desvres;2
UU2010;62204;Guînes;2
UU2010;62205;Audruicq;3
UU2010;62206;Hesdin;8
UU2010;62207;Neufchâtel-Hardelot;3
UU2010;62208;Ardres;4
UU2010;62209;Saint-Pol-sur-Ternoise;8
UU2010;62210;Lumbres;8
UU2010;62301;Wimereux;2
UU2010;62302;Marquise;7
UU2010;62401;Berck;7
UU2010;62501;Saint-Omer;16
UU2010;62502;Arras;15
UU2010;62503;Boulogne-sur-Mer;8
UU2010;62504;Calais;6
UU2010;63000;Sans objet;401
UU2010;63101;Ennezat;1
UU2010;63102;La Bourboule;2
UU2010;63103;Maringues;1
UU2010;63104;Puy-Guillaume;1
UU2010;63105;Orcet;1
UU2010;63106;Pérignat-lès-Sarliève;1
UU2010;63107;Aigueperse;2
UU2010;63108;Mezel;2
UU2010;63109;Vertaizon;2
UU2010;63110;Orcines;1
UU2010;63111;La Monnerie-le-Montel;2
UU2010;63112;Saint-Georges-de-Mons;2
UU2010;63113;La Roche-Blanche;2
UU2010;63114;Saint-Amant-Tallende;3
UU2010;63115;Courpière;1
UU2010;63116;Volvic;1
UU2010;63117;Vic-le-Comte;1
UU2010;63118;Billom;1
UU2010;63201;Lezoux;1
UU2010;63202;Saint-Éloy-les-Mines;3
UU2010;63203;Ambert;2
UU2010;63301;Veyre-Monton;4
UU2010;63302;Pont-du-Château;1
UU2010;63303;Thiers;2
UU2010;63304;Issoire;2
UU2010;63401;Riom;6
UU2010;63701;Clermont-Ferrand;17
UU2010;64000;Sans objet;409
UU2010;64101;Navarrenx;6
UU2010;64102;Saint-Palais;3
UU2010;64103;Artix;1
UU2010;64104;Soumoulou;3
UU2010;64105;Arudy;3
UU2010;64106;Saint-Jean-Pied-de-Port;6
UU2010;64107;Salies-de-Béarn;1
UU2010;64201;Saint-Pée-sur-Nivelle;1
UU2010;64202;Hasparren;1
UU2010;64203;Cambo-les-Bains;1
UU2010;64204;Mauléon-Licharre;8
UU2010;64301;Orthez;5
UU2010;64302;Mourenx;8
UU2010;64303;Oloron-Sainte-Marie;9
UU2010;64601;Pau;53
UU2010;65000;Sans objet;411
UU2010;65101;Pierrefitte-Nestalas;4
UU2010;65102;Ossun;1
UU2010;65103;Maubourguet;1
UU2010;65201;Vic-en-Bigorre;1
UU2010;65202;Lannemezan;1
UU2010;65203;Juillan;5
UU2010;65204;Argelès-Gazost;13
UU2010;65301;Bagnères-de-Bigorre;7
UU2010;65302;Lourdes;10
UU2010;65501;Tarbes;14
UU2010;66000;Sans objet;157
UU2010;66101;Puigcerda (ESP) - Bourg-Madame (partie française);1
UU2010;66102;Vinça;2
UU2010;66103;Saint-Hippolyte;1
UU2010;66104;Saint-Nazaire;1
UU2010;66105;Baixas;1
UU2010;66106;Ponteilla;1
UU2010;66107;Saint-Génis-des-Fontaines;1
UU2010;66108;Salses-le-Château;1
UU2010;66109;Villelongue-de-la-Salanque;1
UU2010;66110;Espira-de-l'Agly;1
UU2010;66111;Claira;1
UU2010;66112;Villeneuve-de-la-Raho;1
UU2010;66113;Bages;1
UU2010;66114;Millas;1
UU2010;66115;Pollestres;1
UU2010;66116;Sainte-Marie;1
UU2010;66117;Saleilles;1
UU2010;66118;Banyuls-sur-Mer;1
UU2010;66201;Le Boulou;1
UU2010;66202;Ille-sur-Têt;2
UU2010;66203;Sorède;3
UU2010;66204;Amélie-les-Bains-Palalda;2
UU2010;66205;Prades;5
UU2010;66206;Thuir;3
UU2010;66301;Canet-en-Roussillon;1
UU2010;66302;Céret;4
UU2010;66303;Saint-Laurent-de-la-Salanque;3
UU2010;66401;Saint-Cyprien;11
UU2010;66601;Perpignan;15
UU2010;67000;Sans objet;360
UU2010;67101;Offendorf;1
UU2010;67102;Roeschwoog;1
UU2010;67103;Epfig;1
UU2010;67104;Furdenheim;3
UU2010;67105;Lauterbourg;1
UU2010;67106;Geudertheim;1
UU2010;67107;Kilstett;1
UU2010;67108;Hilsenheim;1
UU2010;67109;Dettwiller;1
UU2010;67110;Rhinau;1
UU2010;67111;Weitbruch;1
UU2010;67112;Marmoutier;1
UU2010;67113;Sessenheim;2
UU2010;67114;Mothern;2
UU2010;67115;Soultz-sous-Forêts;1
UU2010;67116;Villé;4
UU2010;67117;Duttlenheim;1
UU2010;67118;Truchtersheim;1
UU2010;67119;Schirrhein;2
UU2010;67120;Ittenheim;3
UU2010;67121;Holtzheim;1
UU2010;67122;Scherwiller;1
UU2010;67123;Andlau;3
UU2010;67124;Gerstheim;1
UU2010;67125;Sarre-Union;1
UU2010;67126;Weyersheim;1
UU2010;67127;Seltz;1
UU2010;67128;Oberhaslach;2
UU2010;67129;Wittisheim;2
UU2010;67130;Mertzwiller;1
UU2010;67131;Gries;2
UU2010;67132;Dingsheim;3
UU2010;67133;Bouxwiller;1
UU2010;67134;Betschdorf;1
UU2010;67135;Marckolsheim;1
UU2010;67136;Gambsheim;1
UU2010;67137;Hoerdt;1
UU2010;67138;Boersch;3
UU2010;67139;Herrlisheim;1
UU2010;67141;Soufflenheim;1
UU2010;67201;Drusenheim;1
UU2010;67202;Ingwiller;3
UU2010;67203;Marlenheim;4
UU2010;67204;Châtenois;2
UU2010;67205;Wasselonne;1
UU2010;67206;La Wantzenau;1
UU2010;67207;Val de Moder;3
UU2010;67208;Entzheim;4
UU2010;67209;Geispolsheim;1
UU2010;67210;Benfeld;2
UU2010;67211;Rosheim;2
UU2010;67212;Wissembourg (partie française);1
UU2010;67213;Barr;3
UU2010;67214;Hochfelden;2
UU2010;67301;Erstein;2
UU2010;67302;Brumath;4
UU2010;67303;Obernai;2
UU2010;67304;La Broque;8
UU2010;67305;Reichshoffen - Niederbronn-les-Bains;4
UU2010;67306;Sélestat;1
UU2010;67307;Saverne;8
UU2010;67401;Molsheim;10
UU2010;67501;Haguenau;6
UU2010;67701;Strasbourg (partie française);23
UU2010;68000;Sans objet;225
UU2010;68101;Hirsingue;1
UU2010;68102;Labaroche;1
UU2010;68103;Biesheim;1
UU2010;68104;Eschentzwiller;2
UU2010;68105;Sainte-Croix-en-Plaine;1
UU2010;68106;Lièpvre;2
UU2010;68107;Hochstatt;2
UU2010;68108;Porte du Ried;3
UU2010;68109;Fessenheim;2
UU2010;68110;Burnhaupt-le-Haut;2
UU2010;68111;Soultzmatt;2
UU2010;68112;Masevaux-Niederbruck;1
UU2010;68113;Waldighofen;3
UU2010;68114;Kirchberg;6
UU2010;68115;Sierentz;2
UU2010;68116;Orbey;1
UU2010;68117;Illfurth;3
UU2010;68118;Blotzheim;1
UU2010;68119;Landser;3
UU2010;68120;Zillisheim;2
UU2010;68121;Andolsheim;2
UU2010;68122;Bennwihr;4
UU2010;68123;Rouffach;1
UU2010;68124;Ribeauvillé;1
UU2010;68201;Dannemarie;9
UU2010;68202;Neuf-Brisach;3
UU2010;68203;Kaysersberg Vignoble;2
UU2010;68204;Sainte-Marie-aux-Mines;2
UU2010;68205;Kembs;2
UU2010;68206;Altkirch;3
UU2010;68207;Ensisheim;2
UU2010;68301;Saint-Amarin;9
UU2010;68302;Munster;10
UU2010;68401;Guebwiller;8
UU2010;68402;Thann - Cernay;9
UU2010;68403;Bâle (SUI) - Saint-Louis (partie française);6
UU2010;68501;Colmar;7
UU2010;68701;Mulhouse;20
UU2010;69000;Sans objet;116
UU2010;69101;Toussieu;1
UU2010;69102;Beaujeu;3
UU2010;69103;Saint-Symphorien-sur-Coise;1
UU2010;69104;Pusignan;1
UU2010;69105;Saint-Martin-en-Haut;1
UU2010;69106;Cours;1
UU2010;69107;Saint-Pierre-de-Chandieu;1
UU2010;69201;Amplepuis;1
UU2010;69202;Saint-Germain-au-Mont-d'Or;2
UU2010;69203;Thizy;1
UU2010;69204;Jonage;1
UU2010;69205;Mornant;1
UU2010;69206;Saint-Étienne-des-Oullières;6
UU2010;69207;Le Bois-d'Oingt;9
UU2010;69301;Saint-Laurent-de-Mure;2
UU2010;69302;Tarare;5
UU2010;69303;L'Arbresle;8
UU2010;70000;Sans objet;504
UU2010;70101;Plancher-les-Mines;2
UU2010;70102;Port-sur-Saône;1
UU2010;70103;Mélisey;3
UU2010;70104;Fougerolles;1
UU2010;70105;Saint-Loup-sur-Semouse;2
UU2010;70201;Champagney - Ronchamp;2
UU2010;70301;Gray;4
