CODGEO;LIBGEO;DEP;REG;EPCI;NATURE_EPCI;ARR;CV;ZE2010;UU2010;TUU2014;TDUU2014;AU2010;TAU2014;CATAEU2010;BV2012
24521;Sarliac-sur-l'Isle;24;75;200040392;CA;243;2422;7202;24000;0;06;087;07;112;24322
24522;Sarrazac;24;75;242401024;CC;242;2406;7202;24000;0;04;000;00;400;24551
24523;Saussignac;24;75;200070647;CA;241;2419;7201;24000;0;04;109;06;112;24037
24524;Savignac-de-Miremont;24;75;200041168;CC;244;2425;7203;24000;0;03;000;00;400;24067
24525;Savignac-de-Nontron;24;75;200071819;CC;242;2413;7202;24000;0;03;610;01;222;24311
24526;Savignac-Lédrier;24;75;242401024;CC;242;2406;7202;24000;0;05;000;00;400;24164
24527;Savignac-les-Églises;24;75;200040392;CA;243;2406;7202;24000;0;05;087;07;112;24164
24528;Sceau-Saint-Angel;24;75;200071819;CC;242;2413;7202;24000;0;03;000;00;400;24311
24529;Segonzac;24;75;200040400;CC;243;2403;7202;24000;0;04;998;00;300;24352
24530;Sencenac-Puy-de-Fourches;24;75;200041572;CC;242;2403;7202;24000;0;04;087;07;112;24064
24531;Sergeac;24;75;200041168;CC;244;2425;7203;24000;0;04;000;00;400;24291
24532;Serres-et-Montguyard;24;75;200040889;CC;241;2419;7201;24000;0;04;997;00;120;24167
24533;Servanches;24;75;242400935;CC;243;2409;7205;24000;0;02;998;00;300;24354
24534;Sigoulès;24;75;200070647;CA;241;2419;7201;24000;0;05;109;06;112;24167
24535;Simeyrols;24;75;200040830;CC;244;2420;7203;24000;0;04;258;02;212;24520
24536;Singleyrac;24;75;200040889;CC;241;2419;7201;24000;0;04;109;06;112;24167
24537;Siorac-de-Ribérac;24;75;200040400;CC;243;2416;7202;24000;0;04;998;00;300;24352
24538;Siorac-en-Périgord;24;75;200041051;CC;244;2423;7203;24000;0;06;000;00;400;24035
24540;Sorges et Ligueux en Périgord;24;75;200040392;CA;243;2421;7202;24000;0;06;087;07;112;24551
24541;Soudat;24;75;200071819;CC;242;2413;7202;24000;0;02;000;00;400;16223
24542;Soulaures;24;75;200034833;CC;241;2408;7211;24000;0;02;000;00;400;47324
24543;Sourzac;24;75;200040095;CC;243;2424;7202;24204;2;22;460;01;221;24299
24544;Tamniès;24;75;200027217;CC;244;2418;7203;24000;0;04;998;00;300;24291
24545;Teillots;24;75;200041150;CC;244;2405;7202;24000;0;02;000;00;400;19153
24546;Temple-Laguyon;24;75;200041150;CC;244;2405;7202;24000;0;01;000;00;400;24164
24547;Terrasson-Lavilledieu;24;75;200041150;CC;244;2420;7202;00265;2;22;437;01;221;24547
24548;Teyjat;24;75;200071819;CC;242;2413;7202;24000;0;04;000;00;400;24311
24549;Thénac;24;75;200070647;CA;241;2419;7201;24000;0;04;000;00;400;24167
24550;Thenon;24;75;200041150;CC;244;2405;7202;24000;0;06;000;00;400;24291
24551;Thiviers;24;75;242400752;CC;242;2421;7202;24108;1;13;595;01;221;24551
24552;Thonac;24;75;200041168;CC;244;2425;7202;24000;0;04;000;00;400;24291
24553;Tocane-Saint-Apre;24;75;200040400;CC;243;2403;7202;24000;0;06;998;00;300;24352
24554;La Tour-Blanche-Cercles;24;75;200040400;CC;243;2416;7202;24000;0;05;000;00;400;24352
24555;Tourtoirac;24;75;200041150;CC;244;2405;7202;24000;0;05;000;00;400;24164
24557;Trélissac;24;75;200040392;CA;243;2422;7202;24501;5;51;087;07;111;24322
24558;Trémolat;24;75;200034833;CC;241;2412;7201;24000;0;05;000;00;400;24223
24559;Tursac;24;75;200041168;CC;244;2425;7203;24000;0;04;000;00;400;24067
24560;Urval;24;75;200034833;CC;241;2408;7203;24000;0;03;000;00;400;24035
24561;Valeuil;24;75;200041572;CC;242;2403;7202;24000;0;04;998;00;300;24064
24562;Vallereuil;24;75;200040095;CC;243;2424;7202;24000;0;04;998;00;300;24309
24563;Valojoulx;24;75;200041168;CC;244;2425;7203;24000;0;04;000;00;400;24291
24564;Vanxains;24;75;200040400;CC;243;2416;7202;24000;0;05;998;00;300;24352
24565;Varaignes;24;75;200071819;CC;242;2413;7202;24000;0;04;000;00;400;16223
24566;Varennes;24;75;200034833;CC;241;2408;7201;24201;1;14;593;01;221;24223
24567;Vaunac;24;75;242400752;CC;242;2421;7202;24000;0;04;998;00;300;24551
24568;Vélines;24;75;200034197;CC;241;2411;7201;24101;1;12;997;00;120;33108
24569;Vendoire;24;75;200040400;CC;243;2416;7202;24000;0;03;000;00;400;24352
24570;Verdon;24;75;200034833;CC;241;2408;7201;24000;0;01;109;06;112;24037
24571;Vergt;24;75;200040392;CA;243;2412;7202;24000;0;06;997;00;120;24571
24572;Vergt-de-Biron;24;75;200034833;CC;241;2408;7211;24000;0;03;000;00;400;47324
24573;Verteillac;24;75;200040400;CC;243;2416;7202;24000;0;05;000;00;400;24352
24574;Veyrignac;24;75;200040830;CC;244;2420;7203;24000;0;04;258;02;212;24520
24575;Veyrines-de-Domme;24;75;200041440;CC;244;2423;7203;24000;0;04;000;00;400;24520
24576;Veyrines-de-Vergt;24;75;200040392;CA;243;2412;7202;24000;0;04;000;00;400;24571
24577;Vézac;24;75;200027217;CC;244;2418;7203;24000;0;05;258;02;212;24520
24580;Villac;24;75;200041150;CC;244;2405;7202;24000;0;04;998;00;300;24547
24581;Villamblard;24;75;200069094;CC;243;2412;7202;24000;0;05;998;00;300;24309
24582;Villars;24;75;200041572;CC;242;2403;7202;24000;0;04;000;00;400;24064
24584;Villefranche-de-Lonchat;24;75;200034197;CC;241;2411;7205;24000;0;05;998;00;300;33478
24585;Villefranche-du-Périgord;24;75;200041440;CC;244;2423;7211;24000;0;05;000;00;400;46225
24586;Villetoureix;24;75;200040400;CC;243;2416;7202;24202;2;21;556;01;221;24352
24587;Vitrac;24;75;200027217;CC;244;2418;7203;24000;0;05;258;02;212;24520
25001;Abbans-Dessous;25;27;200068070;CC;251;2517;4301;25000;0;04;041;08;112;25056
25002;Abbans-Dessus;25;27;200068070;CC;251;2517;4301;25000;0;04;041;08;112;25527
25003;Abbenans;25;27;200068294;CC;251;2502;4302;25000;0;04;998;00;300;70561
25004;Abbévillers;25;27;200065647;CA;252;2512;4302;25000;0;06;052;07;112;25388
25005;Accolans;25;27;200068294;CC;252;2503;4302;25000;0;03;052;07;112;25315
25006;Adam-lès-Passavant;25;27;242504447;CC;251;2502;4301;25000;0;02;998;00;300;25047
25007;Adam-lès-Vercel;25;27;242504181;CC;253;2518;4301;25000;0;03;000;00;400;25578
25008;Aibre;25;27;247000722;CC;252;2503;4302;25000;0;04;052;07;112;70285
25009;Aïssey;25;27;242504447;CC;251;2502;4301;25000;0;03;997;00;120;25047
25011;Allenjoie;25;27;200065647;CA;252;2510;4302;25000;0;05;052;07;112;25388
25012;Les Alliés;25;27;242500320;CC;253;2515;4304;25000;0;03;196;04;112;25462
25013;Allondans;25;27;200065647;CA;252;2503;4302;25000;0;04;052;07;112;25388
25014;Amagney;25;27;242500361;CA;251;2508;4301;25000;0;05;041;08;112;25056
25015;Amancey;25;27;200068070;CC;251;2515;4301;25000;0;05;000;00;400;25434
25016;Amathay-Vésigneux;25;27;200068070;CC;251;2515;4301;25000;0;03;998;00;300;25434
25017;Amondans;25;27;200068070;CC;251;2515;4301;25000;0;02;000;00;400;25434
25018;Anteuil;25;27;200068294;CC;252;2503;4302;25000;0;05;052;07;112;25315
25019;Appenans;25;27;200068294;CC;252;2503;4302;25108;1;13;052;07;112;25315
25020;Arbouans;25;27;200065647;CA;252;2501;4302;25601;6;61;052;07;111;25388
25021;Arc-et-Senans;25;27;200068070;CC;251;2517;4301;25000;0;06;997;00;120;39500
25022;Arcey;25;27;200068294;CC;252;2503;4302;25101;1;11;052;07;112;70285
25024;Arçon;25;27;242500320;CC;253;2515;4304;25000;0;05;196;04;112;25462
25025;Arc-sous-Cicon;25;27;242500320;CC;253;2515;4304;25000;0;05;997;00;120;25578
25026;Arc-sous-Montenot;25;27;242504488;CC;253;2511;4304;25000;0;04;000;00;400;25334
25027;Arguel;25;27;242500361;CA;251;2509;4301;25000;0;04;041;08;112;25056
25029;Aubonne;25;27;242500320;CC;253;2515;4304;25000;0;04;997;00;120;25578
25030;Audeux;25;27;242500361;CA;251;2505;4301;25000;0;04;041;08;112;25056
25031;Audincourt;25;27;200065647;CA;252;2501;4302;25601;6;61;052;07;111;25388
25032;Autechaux;25;27;242504447;CC;251;2502;4301;25000;0;04;998;00;300;25047
25033;Autechaux-Roide;25;27;200065647;CA;252;2512;4302;25203;2;21;052;07;112;25463
25035;Les Auxons;25;27;242500361;CA;251;2506;4301;25103;1;12;041;08;112;25056
25036;Avanne-Aveney;25;27;242500361;CA;251;2504;4301;25602;6;61;041;08;111;25056
25038;Avilley;25;27;200068294;CC;251;2502;4301;25000;0;03;041;08;112;25047
25039;Avoudrey;25;27;242504181;CC;253;2518;4301;25000;0;05;998;00;300;25578
25040;Badevel;25;27;200065647;CA;252;2501;4302;25000;0;05;052;07;112;90009
25041;Bannans;25;27;242504496;CC;253;2511;4304;25000;0;04;196;04;112;25462
25042;Le Barboux;25;27;242504355;CC;253;2514;4303;25000;0;04;000;00;400;25411
25043;Bart;25;27;200065647;CA;252;2513;4302;25601;6;61;052;07;111;25388
25044;Bartherans;25;27;200068070;CC;251;2517;4301;25000;0;02;997;00;120;39500
25045;Battenans-les-Mines;25;27;242504447;CC;251;2502;4301;25000;0;02;997;00;120;25047
25046;Battenans-Varin;25;27;200023075;CC;252;2518;4303;25000;0;02;000;00;400;25356
25047;Baume-les-Dames;25;27;242504447;CC;251;2502;4301;25201;2;21;565;01;221;25047
25048;Bavans;25;27;200065647;CA;252;2503;4302;25601;6;61;052;07;111;25388
25049;Belfays;25;27;200023075;CC;252;2512;4303;25000;0;03;000;00;400;25356
25050;Le Bélieu;25;27;242504116;CC;253;2514;4303;25000;0;04;000;00;400;25411
25051;Belleherbe;25;27;242504371;CC;252;2518;4302;25000;0;05;000;00;400;25356
25052;Belmont;25;27;242504181;CC;253;2518;4301;25000;0;02;000;00;400;25578
25053;Belvoir;25;27;242504371;CC;252;2503;4302;25000;0;03;000;00;400;25315
25054;Berche;25;27;200065647;CA;252;2503;4302;25000;0;04;052;07;112;25388
25055;Berthelange;25;27;200041887;CC;251;2517;4301;25000;0;04;041;08;112;25527
25056;Besançon;25;27;242500361;CA;251;2599;4301;25602;6;61;041;08;111;25056
25057;Bethoncourt;25;27;200065647;CA;252;2510;4302;25601;6;61;052;07;111;25388
25058;Beure;25;27;242500361;CA;251;2509;4301;25602;6;61;041;08;111;25056
25059;Beutal;25;27;200065647;CA;252;2503;4302;25000;0;04;052;07;112;25315
25060;Bians-les-Usiers;25;27;242504488;CC;253;2515;4304;25000;0;05;196;04;112;25462
25061;Bief;25;27;200023075;CC;252;2512;4302;25000;0;03;052;07;112;25463
25062;Le Bizot;25;27;242504355;CC;253;2514;4303;25000;0;04;000;00;400;25411
25063;Blamont;25;27;200065647;CA;252;2512;4302;25000;0;06;052;07;112;25463
25065;Blarians;25;27;242504447;CC;251;2502;4301;25000;0;02;041;08;112;70447
25066;Blussangeaux;25;27;200068294;CC;252;2503;4302;25000;0;02;052;07;112;25315
25067;Blussans;25;27;200068294;CC;252;2503;4302;25000;0;03;052;07;112;25315
25070;Bolandoz;25;27;200068070;CC;251;2515;4301;25000;0;04;000;00;400;25434
25071;Bondeval;25;27;200065647;CA;252;2512;4302;25000;0;04;052;07;112;25388
25072;Bonnal;25;27;247000714;CC;251;2502;4309;25000;0;01;000;00;400;70561
25073;Bonnay;25;27;242500361;CA;251;2502;4301;25000;0;05;041;08;112;25056
25074;Bonnétage;25;27;242504355;CC;253;2514;4303;25000;0;05;000;00;400;25356
25075;Bonnevaux;25;27;242504496;CC;253;2511;4304;25000;0;04;000;00;400;25462
25077;La Bosse;25;27;242504355;CC;253;2514;4303;25000;0;02;000;00;400;25411
25078;Bouclans;25;27;242504447;CC;251;2502;4301;25000;0;05;041;08;112;25532
25079;Boujailles;25;27;242504496;CC;253;2511;4304;25000;0;04;000;00;400;25462
25082;Bourguignon;25;27;200065647;CA;252;2519;4302;25203;2;21;052;07;112;25463
25083;Bournois;25;27;200068294;CC;252;2503;4302;25000;0;03;997;00;120;70561
25084;Boussières;25;27;242500361;CA;251;2509;4301;25000;0;06;041;08;112;25056
25085;Bouverans;25;27;242504496;CC;253;2511;4304;25000;0;04;196;04;112;25462
25086;Braillans;25;27;242500361;CA;251;2507;4301;25000;0;03;041;08;112;25056
25087;Branne;25;27;200068294;CC;252;2503;4302;25000;0;03;998;00;300;25047
25088;Breconchaux;25;27;242504447;CC;251;2502;4301;25000;0;02;041;08;112;25047
25089;Bremondans;25;27;242504181;CC;253;2518;4301;25000;0;02;000;00;400;25578
25090;Brères;25;27;200068070;CC;251;2517;4301;25000;0;02;041;08;112;39500
25091;Les Bréseux;25;27;200023075;CC;252;2512;4303;25000;0;04;000;00;400;25356
25092;La Bretenière;25;27;242504447;CC;251;2502;4301;25000;0;02;998;00;300;25047
25093;Bretigney;25;27;200065647;CA;252;2503;4302;25000;0;02;052;07;112;25315
25094;Bretigney-Notre-Dame;25;27;242504447;CC;251;2502;4301;25000;0;03;041;08;112;25047
25095;Bretonvillers;25;27;242504371;CC;253;2518;4301;25000;0;04;000;00;400;25356
25096;Brey-et-Maison-du-Bois;25;27;200069565;CC;253;2511;4304;25000;0;03;000;00;400;25462
25097;Brognard;25;27;200065647;CA;252;2510;4302;25000;0;04;052;07;112;25388
25098;Buffard;25;27;200068070;CC;251;2517;4301;25000;0;03;041;08;112;39500
25099;Bugny;25;27;242500320;CC;253;2515;4304;25000;0;04;196;04;112;25462
25100;Bulle;25;27;242504496;CC;253;2511;4304;25000;0;04;196;04;112;25462
25101;Burgille;25;27;200041887;CC;251;2517;4301;25000;0;05;041;08;112;70334
25102;Burnevillers;25;27;200023075;CC;252;2512;4303;25000;0;01;000;00;400;25356
25103;Busy;25;27;242500361;CA;251;2509;4301;25000;0;05;041;08;112;25056
25104;By;25;27;200068070;CC;251;2517;4301;25000;0;02;997;00;120;39500
25105;Byans-sur-Doubs;25;27;242500361;CA;251;2517;4301;25000;0;05;041;08;112;25527
25106;Cademène;25;27;200068070;CC;251;2515;4301;25000;0;02;041;08;112;25434
25107;Cendrey;25;27;242504447;CC;251;2502;4301;25000;0;03;041;08;112;25047
25108;Cernay-l'Église;25;27;200023075;CC;252;2512;4303;25000;0;04;000;00;400;25356
25109;Cessey;25;27;200068070;CC;251;2517;4301;25000;0;04;041;08;112;25056
25110;Chaffois;25;27;242500338;CC;253;2516;4304;25000;0;05;196;04;112;25462
25111;Chalèze;25;27;242500361;CA;251;2507;4301;25602;6;61;041;08;111;25056
25112;Chalezeule;25;27;242500361;CA;251;2507;4301;25602;6;61;041;08;111;25056
25113;Chamesey;25;27;242504371;CC;253;2518;4301;25000;0;03;000;00;400;25356
25114;Chamesol;25;27;200023075;CC;252;2512;4302;25000;0;04;052;07;112;25463
25115;Champagney;25;27;242500361;CA;251;2505;4301;25202;2;21;041;08;112;25056
25116;Champlive;25;27;242504447;CC;251;2502;4301;25000;0;04;041;08;112;25047
25117;Champoux;25;27;242500361;CA;251;2507;4301;25000;0;02;041;08;112;25056
25119;Champvans-les-Moulins;25;27;242500361;CA;251;2505;4301;25202;2;21;041;08;112;25056
25120;Chantrans;25;27;200068070;CC;251;2515;4301;25000;0;04;998;00;300;25434
25121;Chapelle-des-Bois;25;27;200069565;CC;253;2511;4307;25000;0;04;000;00;400;39368
25122;Chapelle-d'Huin;25;27;242504488;CC;253;2511;4304;25000;0;05;196;04;112;25334
25124;Charmauvillers;25;27;200023075;CC;252;2512;4303;25000;0;04;000;00;400;25356
25125;Charmoille;25;27;242504371;CC;252;2518;4303;25000;0;04;000;00;400;25356
25126;Charnay;25;27;200068070;CC;251;2517;4301;25000;0;04;041;08;112;25056
25127;Charquemont;25;27;200023075;CC;252;2512;4303;25104;1;12;000;00;400;25356
25129;Chassagne-Saint-Denis;25;27;200068070;CC;251;2515;4301;25000;0;03;998;00;300;25434
25130;Châteauvieux-les-Fossés;25;27;200068070;CC;251;2515;4301;25000;0;01;998;00;300;25434
25131;Châtelblanc;25;27;200069565;CC;253;2511;4307;25000;0;03;000;00;400;25462
25132;Châtillon-Guyotte;25;27;242504447;CC;251;2502;4301;25000;0;03;041;08;112;25056
25133;Châtillon-le-Duc;25;27;242500361;CA;251;2506;4301;25602;6;61;041;08;111;25056
25134;Châtillon-sur-Lison;25;27;200068070;CC;251;2517;4301;25000;0;01;041;08;112;25434
25136;Chaucenne;25;27;242500361;CA;251;2505;4301;25000;0;05;041;08;112;25056
25137;Chaudefontaine;25;27;242500361;CA;251;2507;4301;25000;0;04;041;08;112;25056
25138;Les Terres-de-Chaux;25;27;200023075;CC;252;2512;4302;25000;0;03;997;00;120;25463
25139;La Chaux;25;27;242500320;CC;253;2515;4304;25000;0;04;998;00;300;25411
25140;Chaux-lès-Clerval;25;27;200068294;CC;252;2503;4302;25000;0;03;997;00;120;25315
25141;Chaux-lès-Passavant;25;27;242504181;CC;253;2518;4301;25000;0;03;998;00;300;25578
25142;Chaux-Neuve;25;27;200069565;CC;253;2511;4304;25000;0;04;000;00;400;25462
25143;Chay;25;27;200068070;CC;251;2517;4301;25000;0;04;041;08;112;39500
25145;Chazot;25;27;242504371;CC;252;2503;4302;25000;0;03;998;00;300;25315
25147;Chemaudin et Vaux;25;27;242500361;CA;251;2504;4301;25000;0;06;041;08;112;25056
25148;La Chenalotte;25;27;242504355;CC;253;2514;4303;25000;0;04;000;00;400;25411
25149;Chenecey-Buillon;25;27;200068070;CC;251;2517;4301;25000;0;05;041;08;112;25056
25150;Chevigney-sur-l'Ognon;25;27;200041887;CC;251;2517;4301;25000;0;04;041;08;112;70334
25151;Chevigney-lès-Vercel;25;27;242504181;CC;253;2518;4301;25000;0;03;998;00;300;25578
25152;La Chevillotte;25;27;242500361;CA;251;2508;4301;25000;0;03;041;08;112;25532
25153;Chevroz;25;27;242500361;CA;251;2502;4301;25000;0;03;041;08;112;25056
25154;Chouzelot;25;27;200068070;CC;251;2517;4301;25000;0;04;041;08;112;25056
25155;Cléron;25;27;200068070;CC;251;2515;4301;25000;0;04;998;00;300;25434
25156;Pays de Clerval;25;27;200068294;CC;252;2503;4302;25000;0;06;998;00;300;25315
25157;La Cluse-et-Mijoux;25;27;242500338;CC;253;2516;4304;25000;0;06;997;00;120;25462
25159;Colombier-Fontaine;25;27;200065647;CA;252;2503;4302;25102;1;11;052;07;112;25388
25160;Les Combes;25;27;242504116;CC;253;2514;4303;25000;0;05;000;00;400;25411
25161;Consolation-Maisonnettes;25;27;242504181;CC;253;2518;4303;25000;0;01;000;00;400;25411
25162;Corcelles-Ferrières;25;27;200041887;CC;251;2517;4301;25000;0;03;041;08;112;25527
25163;Corcelle-Mieslot;25;27;242504447;CC;251;2502;4301;25000;0;03;041;08;112;25056
25164;Corcondray;25;27;200041887;CC;251;2517;4301;25000;0;03;041;08;112;25527
25166;Côtebrune;25;27;242504447;CC;251;2502;4301;25000;0;02;041;08;112;25047
25170;Courcelles-lès-Montbéliard;25;27;200065647;CA;252;2513;4302;25601;6;61;052;07;111;25388
25171;Courcelles;25;27;200068070;CC;251;2517;4301;25000;0;03;041;08;112;25434
25172;Courchapon;25;27;200041887;CC;251;2517;4301;25000;0;03;041;08;112;70334
25173;Cour-Saint-Maurice;25;27;200023075;CC;252;2518;4303;25000;0;03;000;00;400;25356
25174;Courtefontaine;25;27;200023075;CC;252;2512;4303;25000;0;04;000;00;400;25356
25175;Courtetain-et-Salans;25;27;242504181;CC;253;2518;4301;25000;0;02;000;00;400;25578
25176;Courvières;25;27;242504496;CC;253;2511;4304;25000;0;04;000;00;400;25462
25177;Crosey-le-Grand;25;27;242504371;CC;252;2503;4302;25000;0;03;052;07;112;25315
25178;Crosey-le-Petit;25;27;242504371;CC;252;2503;4302;25000;0;03;997;00;120;25047
25179;Le Crouzet;25;27;200069565;CC;253;2511;4304;25000;0;02;000;00;400;25462
25180;Crouzet-Migette;25;27;200068070;CC;251;2515;4301;25000;0;03;000;00;400;25334
25181;Cubrial;25;27;200068294;CC;251;2502;4309;25000;0;03;998;00;300;70561
25182;Cubry;25;27;200068294;CC;251;2502;4309;25000;0;02;997;00;120;70561
25183;Cusance;25;27;242504447;CC;251;2502;4301;25000;0;02;998;00;300;25047
25184;Cuse-et-Adrisans;25;27;200068294;CC;251;2502;4301;25000;0;04;998;00;300;70561
25185;Cussey-sur-Lison;25;27;200068070;CC;251;2517;4301;25000;0;02;041;08;112;39500
25186;Cussey-sur-l'Ognon;25;27;242500361;CA;251;2502;4301;00151;1;11;041;08;112;25056
25187;Dambelin;25;27;200065647;CA;252;2519;4302;25000;0;04;052;07;112;25463
25188;Dambenois;25;27;200065647;CA;252;2510;4302;00169;1;14;997;00;120;25388
25189;Dammartin-les-Templiers;25;27;242504447;CC;251;2502;4301;25000;0;04;041;08;112;25047
25190;Dampierre-les-Bois;25;27;200065647;CA;252;2501;4302;00267;2;22;052;07;112;90009
25191;Dampierre-sur-le-Doubs;25;27;200065647;CA;252;2503;4302;25000;0;04;052;07;112;25388
25192;Dampjoux;25;27;200023075;CC;252;2512;4302;25000;0;03;052;07;112;25463
25193;Damprichard;25;27;200023075;CC;252;2512;4303;25000;0;06;000;00;400;25356
25194;Dannemarie;25;27;200065647;CA;252;2512;4302;25000;0;03;052;07;112;25388
25195;Dannemarie-sur-Crète;25;27;242500361;CA;251;2504;4301;25000;0;06;041;08;112;25527
25196;Dasle;25;27;200065647;CA;252;2501;4302;00267;2;22;052;07;112;90009
25197;Deluz;25;27;242500361;CA;251;2508;4301;25000;0;05;041;08;112;25056
25198;Désandans;25;27;200068294;CC;252;2503;4302;25101;1;11;052;07;112;70285
25199;Déservillers;25;27;200068070;CC;251;2515;4301;25000;0;04;998;00;300;25434
25200;Devecey;25;27;242500361;CA;251;2502;4301;25602;6;61;041;08;111;25056
