CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE1990;ZE2010;UU1999;AU1999;EU1999;TAU1999;TUU1999;TDUU1999;BV;EPCI;NATURE_EPCI;ZAUER1999
80432;Herleville;22;80;804;8015;2219;2211;80000;000;9Z;00;0;02;80680;248000549;CC;6
80433;Herly;22;80;803;8038;2219;2210;80000;000;9Z;00;0;01;80685;ZZZZZZZZZ;;6
80434;Hervilly;22;80;804;8036;2219;2211;80000;000;9Z;00;0;04;80677;248000572;CC;6
80435;Hesbécourt;22;80;804;8036;2219;2211;80000;000;9Z;00;0;02;80677;248000572;CC;6
80436;Hescamps;22;80;802;8035;2202;2210;80000;000;9Z;00;0;04;80630;248000762;CC;6
80437;Heucourt-Croquoison;22;80;801;8032;2212;0055;80000;000;9Z;00;0;03;80013;248000580;CC;6
80438;Heudicourt;22;80;804;8036;2219;2211;80000;000;9Z;00;0;05;80677;248000572;CC;6
80439;Heuzecourt;22;80;802;8012;2202;2210;80000;000;9Z;00;0;03;80253;248000689;CC;6
80440;Hiermont;22;80;801;8019;2211;2210;80000;000;9Z;00;0;03;62060;248000689;CC;6
80442;Hombleux;22;80;804;8030;2219;2211;80000;000;9Z;00;0;06;80410;248000358;CC;6
80443;Hornoy-le-Bourg;22;80;802;8025;2202;2210;80000;000;9Z;00;0;06;80062;248000762;CC;6
80444;Huchenneville;22;80;801;8029;2212;2209;80000;173;1T;05;0;05;80001;248000473;CC;2
80445;Humbercourt;22;80;802;8021;2202;2210;80000;000;9Z;00;0;04;80253;248000416;CC;6
80446;Huppy;22;80;801;8023;2202;2209;80000;000;9Z;00;0;05;80001;248000614;CC;6
80447;Hyencourt-le-Grand;22;80;804;8015;2219;2211;80000;000;9Z;00;0;02;80186;248000549;CC;6
80449;Ignaucourt;22;80;803;8028;2202;2210;80000;032;1T;08;0;02;80570;248000432;CC;2
80450;Inval-Boiron;22;80;801;8032;2212;0055;80000;000;9Z;00;0;02;80606;248000580;CC;6
80451;Irles;22;80;804;8006;2202;2210;80000;000;9Z;00;0;03;62080;248000747;CC;6
80452;Jumel;22;80;803;8005;2202;2210;80112;032;1T;08;1;13;80010;248000523;CC;2
80453;Laboissière-en-Santerre;22;80;803;8027;2219;2210;80000;000;9Z;00;0;03;80561;248000739;CC;6
80455;Lachapelle;22;80;802;8035;2202;2210;80000;000;9Z;00;0;02;80630;248000762;CC;6
80456;Lafresguimont-Saint-Martin;22;80;802;8025;2202;2210;80000;000;9Z;00;0;04;80062;248000762;CC;6
80458;Lahoussoye;22;80;802;8018;2202;2210;80000;032;1T;08;0;04;80212;248000499;CC;2
80459;Laleu;22;80;802;8026;2202;2210;80000;000;9Z;00;0;02;80013;248000762;CC;6
80460;Lamaronde;22;80;802;8035;2202;2210;80000;000;9Z;00;0;02;80630;248000762;CC;6
80461;Lamotte-Brebière;22;80;802;8018;2202;2210;80000;032;1T;08;0;04;80021;248000499;CC;2
80462;Lamotte-Buleux;22;80;801;8031;2211;2209;80000;173;1T;05;0;04;80001;248000622;CC;2
80463;Lamotte-Warfusée;22;80;802;8018;2202;2210;80000;032;1T;08;0;05;80799;248000499;CC;2
80464;Lanchères;22;80;801;8040;2212;0055;80000;000;9Z;00;0;05;80721;248000663;CC;6
80465;Languevoisin-Quiquery;22;80;804;8030;2219;2211;80000;000;9Z;00;0;04;80585;248000358;CC;5
80466;Lanches-Saint-Hilaire;22;80;802;8020;2202;2210;80000;032;1T;08;0;03;80241;248000457;CC;2
80467;Laucourt;22;80;803;8038;2219;2210;80000;000;9Z;00;0;03;80685;ZZZZZZZZZ;;6
80468;Laviéville;22;80;804;8006;2202;2210;80000;000;9Z;00;0;03;80016;248000747;CC;6
80469;Lawarde-Mauger-l'Hortoy;22;80;803;8005;2202;2210;80000;032;1T;08;0;03;80010;248000523;CC;2
80470;Léalvillers;22;80;802;8003;2202;2210;80000;999;1T;00;0;03;80016;248000747;CC;3
80472;Lesboeufs;22;80;804;8016;2219;2211;80000;000;9Z;00;0;03;62080;248000465;CC;6
80473;Liancourt-Fosse;22;80;803;8038;2219;2210;80000;000;9Z;00;0;04;80685;ZZZZZZZZZ;;6
80474;Licourt;22;80;804;8030;2219;2211;80000;000;9Z;00;0;04;80585;248000358;CC;6
80475;Liéramont;22;80;804;8036;2219;2211;80000;000;9Z;00;0;03;80677;248000572;CC;6
80476;Liercourt;22;80;801;8023;2202;2209;80000;999;1T;00;0;04;80001;248000614;CC;3
80477;Ligescourt;22;80;801;8019;2211;2209;80000;000;9Z;00;0;03;80222;200011997;CC;6
80478;Lignières;22;80;803;8027;2219;2210;80000;000;9Z;00;0;03;80561;248000739;CC;6
80479;Lignières-Châtelain;22;80;802;8035;2202;2210;80000;000;9Z;00;0;04;76035;248000762;CC;6
80480;Lignières-en-Vimeu;22;80;801;8032;2212;0055;80000;000;9Z;00;0;03;80606;248000580;CC;6
80481;Lihons;22;80;804;8015;2219;2211;80000;000;9Z;00;0;04;80186;248000549;CC;6
80482;Limeux;22;80;801;8023;2202;2210;80000;000;9Z;00;0;03;80001;248000614;CC;6
80484;Liomer;22;80;802;8025;2202;2210;80000;000;9Z;00;0;04;80062;248000762;CC;6
80485;Loeuilly;22;80;802;8017;2202;2210;80000;032;1T;08;0;05;80211;248000648;CC;2
80486;Long;22;80;801;8004;2211;2210;80000;999;1T;00;0;05;80001;248000705;CC;3
80487;Longavesnes;22;80;804;8036;2219;2211;80000;000;9Z;00;0;03;80677;248000572;CC;6
80488;Longpré-les-Corps-Saints;22;80;801;8023;2202;2210;80106;032;1T;08;1;11;80001;248000614;CC;2
80489;Longueau;22;80;802;8010;2202;2210;80601;032;1T;08;6;62;80021;248000531;CA;1
80490;Longueval;22;80;804;8016;2219;2211;80000;000;9Z;00;0;04;80016;248000465;CC;6
80491;Longuevillette;22;80;802;8021;2202;2210;80000;000;9Z;00;0;02;80253;248000416;CC;6
80493;Louvencourt;22;80;802;8003;2202;2210;80000;000;9Z;00;0;04;80253;248000747;CC;6
80494;Louvrechy;22;80;803;8005;2202;2210;80000;032;1T;08;0;03;80010;248000523;CC;2
80495;Lucheux;22;80;802;8021;2202;2210;80000;000;9Z;00;0;05;80253;248000416;CC;6
80496;Machiel;22;80;801;8039;2211;2209;80000;000;9Z;00;0;03;80222;200011997;CC;6
80497;Machy;22;80;801;8039;2211;2209;80000;000;9Z;00;0;03;80688;200011997;CC;6
80498;Mailly-Maillet;22;80;802;8003;2202;2210;80000;000;9Z;00;0;05;80016;248000747;CC;6
80499;Mailly-Raineval;22;80;803;8005;2202;2210;80000;000;9Z;00;0;03;80570;248000523;CC;6
80500;Maisnières;22;80;801;8022;2212;0055;80000;000;9Z;00;0;05;80373;247600216;CC;6
80501;Maison-Ponthieu;22;80;801;8019;2211;2209;80000;000;9Z;00;0;04;62060;200011997;CC;6
80502;Maison-Roland;22;80;801;8004;2211;2209;80000;000;9Z;00;0;03;80001;248000705;CC;6
80503;Maizicourt;22;80;802;8012;2202;2210;80000;000;9Z;00;0;03;62060;248000689;CC;6
80504;Malpart;22;80;803;8027;2219;2210;80000;000;9Z;00;0;02;80561;248000739;CC;6
80505;Mametz;22;80;804;8006;2202;2210;80000;000;9Z;00;0;03;80016;248000747;CC;6
80507;Marcelcave;22;80;802;8018;2202;2210;80000;032;1T;08;0;05;80799;248000499;CC;2
80508;Marché-Allouarde;22;80;803;8038;2219;2210;80000;000;9Z;00;0;02;80685;ZZZZZZZZZ;;6
80509;Marchélepot;22;80;804;8030;2219;2211;80000;000;9Z;00;0;04;80620;248000549;CC;6
80511;Marestmontiers;22;80;803;8027;2219;2210;80000;000;9Z;00;0;02;80561;248000739;CC;6
80512;Mareuil-Caubert;22;80;801;8002;2211;2209;80401;173;1T;05;4;42;80001;248000556;CC;1
80513;Maricourt;22;80;804;8016;2219;2211;80000;000;9Z;00;0;03;80016;248000465;CC;6
80514;Marieux;22;80;802;8003;2202;2210;80000;032;1T;08;0;02;80253;248000747;CC;2
80515;Marlers;22;80;802;8035;2202;2210;80000;000;9Z;00;0;03;76035;248000762;CC;6
80516;Marquaix;22;80;804;8036;2219;2211;80000;000;9Z;00;0;04;80677;248000572;CC;6
80517;Marquivillers;22;80;803;8027;2219;2210;80000;000;9Z;00;0;03;80561;248000739;CC;6
80518;Martainneville;22;80;801;8022;2212;0055;80000;000;9Z;00;0;04;80606;247600216;CC;6
80519;Matigny;22;80;804;8024;2219;2211;80000;000;9Z;00;0;05;80410;248000341;CC;6
80520;Maucourt;22;80;803;8037;2219;2210;80000;000;9Z;00;0;03;80680;248000507;CC;6
80521;Maurepas;22;80;804;8016;2219;2211;80000;000;9Z;00;0;04;80620;248000465;CC;6
80522;Le Mazis;22;80;801;8032;2212;0055;80000;000;9Z;00;0;02;80606;248000580;CC;6
80523;Méaulte;22;80;804;8006;2202;2210;80000;000;9Z;00;0;06;80016;248000747;CC;6
80524;Méharicourt;22;80;803;8037;2219;2210;80000;000;9Z;00;0;05;80680;248000507;CC;6
80525;Meigneux;22;80;802;8035;2202;2210;80000;000;9Z;00;0;03;80630;248000762;CC;6
80526;Le Meillard;22;80;802;8012;2202;2210;80000;000;9Z;00;0;03;80253;248000689;CC;6
80527;Méneslies;22;80;801;8011;2212;0055;80206;000;9Z;00;2;22;80368;248000630;CC;4
80528;Méréaucourt;22;80;802;8035;2202;2210;80000;000;9Z;00;0;01;80630;248000762;CC;6
80529;Mérélessart;22;80;801;8023;2202;2210;80000;000;9Z;00;0;03;80001;248000614;CC;6
80530;Méricourt-l'Abbé;22;80;804;8014;2202;2210;80000;032;1T;08;0;04;80212;248000499;CC;2
80531;Méricourt-en-Vimeu;22;80;802;8025;2202;2210;80000;000;9Z;00;0;03;80013;248000762;CC;6
80532;Méricourt-sur-Somme;22;80;804;8014;2202;2210;80000;000;9Z;00;0;03;80016;248000747;CC;6
80533;Mers-les-Bains;22;80;801;8011;2212;0055;00451;188;1A;04;4;41;76255;247600588;CC;1
80535;Le Mesge;22;80;802;8034;2202;2210;80000;032;1T;08;0;03;80013;248000481;CC;2
80536;Mesnil-Bruntel;22;80;804;8033;2219;2211;80000;318;4O;01;0;04;80620;248000721;CC;2
80537;Mesnil-Domqueur;22;80;801;8004;2211;2210;80000;000;9Z;00;0;02;80001;248000705;CC;6
80538;Mesnil-en-Arrouaise;22;80;804;8016;2219;2211;80000;000;9Z;00;0;03;80620;248000465;CC;6
80540;Mesnil-Martinsart;22;80;804;8006;2202;2210;80000;000;9Z;00;0;04;80016;248000747;CC;6
80541;Mesnil-Saint-Georges;22;80;803;8027;2219;2210;80000;000;9Z;00;0;03;80561;248000739;CC;6
80542;Mesnil-Saint-Nicaise;22;80;804;8030;2219;2211;80111;000;9Z;00;1;12;80585;248000358;CC;4
80543;Métigny;22;80;802;8026;2202;2210;80000;000;9Z;00;0;02;80013;248000762;CC;6
80544;Mézerolles;22;80;802;8012;2202;2210;80000;000;9Z;00;0;03;80253;248000689;CC;6
80545;Mézières-en-Santerre;22;80;803;8028;2202;2210;80000;000;9Z;00;0;04;80570;248000432;CC;6
80546;Miannay;22;80;801;8029;2212;2209;80000;000;9Z;00;0;05;80001;248000473;CC;6
80547;Millencourt;22;80;804;8006;2202;2210;80000;000;9Z;00;0;04;80016;248000747;CC;6
80548;Millencourt-en-Ponthieu;22;80;801;8031;2211;2209;80000;173;1T;05;0;04;80001;248000622;CC;2
80549;Miraumont;22;80;804;8006;2202;2210;80000;000;9Z;00;0;05;80016;248000747;CC;6
80550;Mirvaux;22;80;802;8041;2202;2210;80000;032;1T;08;0;03;80798;248000697;CC;2
80551;Misery;22;80;804;8030;2219;2211;80000;000;9Z;00;0;03;80620;248000549;CC;6
80552;Moislains;22;80;804;8033;2219;2211;80000;000;9Z;00;0;06;80620;248000721;CC;6
80553;Molliens-au-Bois;22;80;802;8041;2202;2210;80000;032;1T;08;0;04;80798;248000697;CC;2
80554;Molliens-Dreuil;22;80;802;8026;2202;2210;80000;032;1T;08;0;05;80013;248000762;CC;2
80555;Monchy-Lagache;22;80;804;8024;2219;2211;80000;000;9Z;00;0;05;80410;248000341;CC;6
80556;Mons-Boubert;22;80;801;8040;2212;2209;80000;000;9Z;00;0;04;80721;248000663;CC;6
80557;Estrées-Mons;22;80;804;8033;2219;2211;80000;000;9Z;00;0;05;80620;248000721;CC;6
80558;Monsures;22;80;802;8017;2202;2210;80000;032;1T;08;0;04;80211;248000648;CC;2
80559;Montagne-Fayel;22;80;802;8026;2202;2210;80000;032;1T;08;0;03;80013;248000762;CC;2
80560;Montauban-de-Picardie;22;80;804;8016;2219;2211;80000;000;9Z;00;0;03;80016;248000465;CC;6
80561;Montdidier;22;80;803;8027;2219;2210;80202;000;9Z;00;2;21;80561;248000739;CC;4
80562;Montigny-sur-l'Hallue;22;80;802;8041;2202;2210;80000;032;1T;08;0;03;80021;248000697;CC;2
80563;Montigny-les-Jongleurs;22;80;802;8012;2202;2210;80000;000;9Z;00;0;02;62060;248000689;CC;6
80565;Montonvillers;22;80;802;8041;2202;2210;80000;032;1T;08;0;02;80798;248000697;CC;2
80566;Fieffes-Montrelet;22;80;802;8020;2202;2210;80000;032;1T;08;0;04;80253;248000689;CC;2
80568;Morchain;22;80;804;8030;2219;2211;80000;000;9Z;00;0;04;80585;248000358;CC;6
80569;Morcourt;22;80;804;8014;2202;2210;80000;000;9Z;00;0;04;80016;248000499;CC;6
80570;Moreuil;22;80;803;8028;2202;2210;80117;000;9Z;00;1;14;80570;248000432;CC;4
80571;Morisel;22;80;803;8028;2202;2210;80117;000;9Z;00;1;14;80570;248000432;CC;4
80572;Morlancourt;22;80;804;8014;2202;2210;80000;000;9Z;00;0;04;80016;248000747;CC;6
80573;Morvillers-Saint-Saturnin;22;80;802;8035;2202;2210;80000;000;9Z;00;0;04;76035;248000762;CC;6
80574;Mouflers;22;80;801;8004;2211;2210;80000;032;1T;08;0;02;80318;248000705;CC;2
80575;Mouflières;22;80;801;8032;2212;0055;80000;000;9Z;00;0;02;80606;248000580;CC;6
80576;Moyencourt;22;80;803;8038;2219;2210;80000;000;9Z;00;0;04;80585;248000358;CC;6
80577;Moyencourt-lès-Poix;22;80;802;8035;2202;2210;80000;000;9Z;00;0;03;80630;248000762;CC;6
80578;Moyenneville;22;80;801;8029;2212;2209;80000;999;1T;00;0;05;80001;248000473;CC;3
80579;Muille-Villette;22;80;804;8024;2219;2211;80208;000;9Z;00;2;22;80410;248000341;CC;4
80580;Nampont;22;80;801;8039;2211;2209;80000;000;9Z;00;0;04;80688;200011997;CC;6
80582;Namps-Maisnil;22;80;802;8017;2202;2210;80000;032;1T;08;0;06;80211;248000648;CC;2
80583;Nampty;22;80;802;8017;2202;2210;80000;032;1T;08;0;04;80211;248000648;CC;2
80584;Naours;22;80;802;8020;2202;2210;80000;032;1T;08;0;06;80798;248000697;CC;2
80585;Nesle;22;80;804;8030;2219;2211;80111;000;9Z;00;1;12;80585;248000358;CC;4
80586;Nesle-l'Hôpital;22;80;801;8032;2212;0055;80000;000;9Z;00;0;03;76101;248000580;CC;6
80587;Neslette;22;80;801;8032;2212;0055;80000;000;9Z;00;0;02;76101;248000580;CC;5
80588;Neufmoulin;22;80;801;8001;2211;2209;80000;173;1T;05;0;04;80001;248000556;CC;2
80589;Neuilly-le-Dien;22;80;801;8019;2211;2209;80000;000;9Z;00;0;03;62060;200011997;CC;6
80590;Neuilly-l'Hôpital;22;80;801;8031;2211;2209;80000;173;1T;05;0;04;80001;248000622;CC;2
80591;Neuville-au-Bois;22;80;801;8032;2212;0055;80000;000;9Z;00;0;03;80606;248000580;CC;6
80592;Neuville-Coppegueule;22;80;801;8032;2212;0055;80000;000;9Z;00;0;05;76035;248000762;CC;6
80593;La Neuville-lès-Bray;22;80;804;8014;2202;2210;80000;000;9Z;00;0;04;80016;248000747;CC;6
80594;Neuville-lès-Loeuilly;22;80;802;8017;2202;2210;80000;032;1T;08;0;03;80021;248000648;CC;2
80595;La Neuville-Sire-Bernard;22;80;803;8028;2202;2210;80000;000;9Z;00;0;04;80570;248000432;CC;6
80596;Neuvillette;22;80;802;8021;2202;2210;80000;000;9Z;00;0;03;80253;248000416;CC;6
80597;Nibas;22;80;801;8046;2212;0055;80000;000;9Z;00;0;05;80368;248000630;CC;6
80598;Nouvion;22;80;801;8031;2211;2209;80000;000;9Z;00;0;06;80001;248000622;CC;6
80599;Noyelles-en-Chaussée;22;80;801;8019;2211;2209;80000;000;9Z;00;0;04;80222;200011997;CC;6
80600;Noyelles-sur-Mer;22;80;801;8031;2211;2209;80000;000;9Z;00;0;05;80001;248000622;CC;6
80601;Nurlu;22;80;804;8033;2219;2211;80000;000;9Z;00;0;04;80620;248000721;CC;6
80602;Occoches;22;80;802;8012;2202;2210;80000;000;9Z;00;0;03;80253;248000416;CC;6
80603;Ochancourt;22;80;801;8046;2212;0055;80000;000;9Z;00;0;04;80368;248000630;CC;6
80604;Offignies;22;80;802;8035;2202;2210;80000;000;9Z;00;0;02;76035;248000762;CC;6
80605;Offoy;22;80;804;8024;2219;2211;80000;000;9Z;00;0;04;80410;248000341;CC;6
80606;Oisemont;22;80;801;8032;2212;0055;80000;000;9Z;00;0;06;80606;248000580;CC;6
80607;Oissy;22;80;802;8026;2202;2210;80000;032;1T;08;0;04;80013;248000762;CC;2
80608;Omiécourt;22;80;804;8015;2219;2211;80000;000;9Z;00;0;04;80186;248000549;CC;6
80609;Oneux;22;80;801;8004;2211;2209;80000;999;1T;00;0;04;80001;248000705;CC;3
80611;Oresmaux;22;80;802;8017;2202;2210;80000;032;1T;08;0;05;80010;248000648;CC;2
80613;Oust-Marest;22;80;801;8011;2212;0055;00451;188;1A;04;4;41;76255;247600588;CC;1
80614;Outrebois;22;80;802;8012;2202;2210;80000;000;9Z;00;0;04;80253;248000416;CC;6
80615;Ovillers-la-Boisselle;22;80;804;8006;2202;2210;80000;000;9Z;00;0;04;80016;248000747;CC;6
80616;Pargny;22;80;804;8030;2219;2211;80000;000;9Z;00;0;03;80585;248000358;CC;6
80617;Parvillers-le-Quesnoy;22;80;803;8037;2219;2210;80000;000;9Z;00;0;04;80685;248000507;CC;6
80618;Pendé;22;80;801;8040;2212;0055;80000;000;9Z;00;0;05;80721;248000663;CC;6
80619;Pernois;22;80;802;8020;2202;2210;80205;032;1T;08;2;21;80241;248000457;CC;2
80620;Péronne;22;80;804;8033;2219;2211;80302;318;4O;01;3;31;80620;248000721;CC;1
80621;Pertain;22;80;804;8030;2219;2211;80000;000;9Z;00;0;04;80620;248000549;CC;6
80622;Picquigny;22;80;802;8034;2202;2210;80101;032;1T;08;1;11;80021;248000481;CC;2
80623;Piennes-Onvillers;22;80;803;8027;2219;2210;80000;000;9Z;00;0;04;80561;248000739;CC;6
80624;Pierregot;22;80;802;8041;2202;2210;80000;032;1T;08;0;04;80798;248000697;CC;2
80625;Pierrepont-sur-Avre;22;80;803;8028;2202;2210;80000;000;9Z;00;0;04;80561;248000432;CC;6
80626;Pissy;22;80;802;8026;2202;2210;80000;032;1T;08;0;04;80021;248000531;CA;2
80627;Plachy-Buyon;22;80;802;8017;2202;2210;80000;032;1T;08;0;05;80021;248000648;CC;2
80628;Le Plessier-Rozainvillers;22;80;803;8028;2202;2210;80000;000;9Z;00;0;05;80570;248000432;CC;6
80629;Poeuilly;22;80;804;8036;2219;2211;80000;074;1A;07;0;03;02691;248000572;CC;2
80630;Poix-de-Picardie;22;80;802;8035;2202;2210;80000;000;9Z;00;0;07;80630;248000762;CC;6
80631;Ponches-Estruval;22;80;801;8019;2211;2209;80000;000;9Z;00;0;03;80222;200011997;CC;6
80632;Pont-de-Metz;22;80;802;8044;2202;2210;80601;032;1T;08;6;62;80021;248000531;CA;1
80633;Ponthoile;22;80;801;8031;2211;2209;80000;000;9Z;00;0;05;80688;248000622;CC;6
80634;Pont-Noyelles;22;80;802;8041;2202;2210;80000;032;1T;08;0;05;80021;248000697;CC;2
80635;Pont-Remy;22;80;801;8004;2211;2209;80000;999;1T;00;0;06;80001;248000705;CC;3
80637;Port-le-Grand;22;80;801;8031;2211;2209;80000;173;1T;05;0;04;80001;248000622;CC;2
80638;Potte;22;80;804;8030;2219;2211;80000;000;9Z;00;0;02;80585;248000358;CC;6
80639;Poulainville;22;80;802;8045;2202;2210;80000;032;1T;08;0;06;80021;248000531;CA;2
80640;Pozières;22;80;804;8006;2202;2210;80000;000;9Z;00;0;04;80016;248000747;CC;6
80642;Prouville;22;80;802;8012;2202;2210;80000;000;9Z;00;0;04;80253;248000689;CC;6
80643;Prouzel;22;80;802;8017;2202;2210;80000;032;1T;08;0;05;80021;248000648;CC;2
80644;Proyart;22;80;804;8015;2219;2211;80000;000;9Z;00;0;05;80680;248000549;CC;6
80645;Puchevillers;22;80;802;8003;2202;2210;80000;032;1T;08;0;04;80253;248000747;CC;2
80646;Punchy;22;80;803;8037;2219;2210;80000;000;9Z;00;0;02;80186;248000549;CC;6
80647;Puzeaux;22;80;804;8015;2219;2211;80000;000;9Z;00;0;04;80186;248000549;CC;6
80648;Pys;22;80;804;8006;2202;2210;80000;000;9Z;00;0;02;80016;248000747;CC;6
80649;Quend;22;80;801;8039;2211;2209;80000;000;9Z;00;0;06;80688;200011997;CC;6
80650;Querrieu;22;80;802;8041;2202;2210;80000;032;1T;08;0;05;80021;248000697;CC;2
80651;Le Quesne;22;80;802;8025;2202;2210;80000;000;9Z;00;0;04;80062;248000762;CC;6
80652;Le Quesnel;22;80;803;8028;2202;2210;80000;000;9Z;00;0;05;80680;248000432;CC;6
80654;Quesnoy-le-Montant;22;80;801;8029;2212;2209;80000;000;9Z;00;0;05;80001;248000473;CC;6
80655;Quesnoy-sur-Airaines;22;80;802;8026;2202;2210;80000;032;1T;08;0;04;80013;248000762;CC;2
80656;Quevauvillers;22;80;802;8026;2202;2210;80000;032;1T;08;0;06;80630;248000762;CC;2
80657;Quiry-le-Sec;22;80;803;8005;2202;2210;80000;000;9Z;00;0;04;80010;248000523;CC;6
80658;Quivières;22;80;804;8024;2219;2211;80000;000;9Z;00;0;03;80410;248000341;CC;6
80659;Raincheval;22;80;802;8003;2202;2210;80000;032;1T;08;0;04;80253;248000747;CC;2
80661;Rainneville;22;80;802;8041;2202;2210;80000;032;1T;08;0;05;80798;248000697;CC;2
80662;Ramburelles;22;80;801;8022;2212;0055;80000;000;9Z;00;0;04;80606;247600216;CC;6
80663;Rambures;22;80;801;8022;2212;0055;80000;000;9Z;00;0;04;80606;248000580;CC;6
80664;Rancourt;22;80;804;8016;2219;2211;80000;000;9Z;00;0;03;80620;248000465;CC;6
80665;Regnière-Écluse;22;80;801;8039;2211;2209;80000;000;9Z;00;0;03;80688;200011997;CC;6
80666;Remaisnil;22;80;802;8012;2202;2210;80000;000;9Z;00;0;01;80253;248000416;CC;6
80667;Remaugies;22;80;803;8027;2219;2210;80000;000;9Z;00;0;02;80561;248000739;CC;6
80668;Remiencourt;22;80;802;8013;2202;2210;80000;032;1T;08;0;03;80010;248000531;CA;2
80669;Rethonvillers;22;80;803;8038;2219;2210;80000;000;9Z;00;0;04;80685;ZZZZZZZZZ;;6
80670;Revelles;22;80;802;8026;2202;2210;80000;032;1T;08;0;05;80021;248000531;CA;2
80671;Ribeaucourt;22;80;802;8020;2202;2210;80000;999;1T;00;0;03;80253;248000457;CC;3
80672;Ribemont-sur-Ancre;22;80;802;8018;2202;2210;80000;032;1T;08;0;05;80016;248000499;CC;2
80673;Riencourt;22;80;802;8026;2202;2210;80000;032;1T;08;0;03;80021;248000762;CC;2
80674;Rivery;22;80;802;8009;2202;2210;80601;032;1T;08;6;62;80021;248000531;CA;1
80675;Rogy;22;80;803;8005;2202;2210;80000;032;1T;08;0;02;80211;248000523;CC;2
80676;Roiglise;22;80;803;8038;2219;2210;80000;000;9Z;00;0;03;80685;ZZZZZZZZZ;;5
80677;Roisel;22;80;804;8036;2219;2211;80000;000;9Z;00;0;06;80677;248000572;CC;6
80678;Rollot;22;80;803;8027;2219;2210;80000;000;9Z;00;0;05;80561;248000739;CC;6
80679;Ronssoy;22;80;804;8036;2219;2211;80000;000;9Z;00;0;05;80677;248000572;CC;6
80680;Rosières-en-Santerre;22;80;803;8037;2219;2210;80114;000;9Z;00;1;13;80680;248000507;CC;6
80681;Rouvrel;22;80;803;8005;2202;2210;80000;032;1T;08;0;04;80010;248000523;CC;2
80682;Rouvroy-en-Santerre;22;80;803;8037;2219;2210;80000;000;9Z;00;0;04;80680;248000507;CC;6
80683;Rouy-le-Grand;22;80;804;8030;2219;2211;80000;000;9Z;00;0;03;80585;248000358;CC;6
80684;Rouy-le-Petit;22;80;804;8030;2219;2211;80000;000;9Z;00;0;03;80585;248000358;CC;6
80685;Roye;22;80;803;8038;2219;2210;80203;000;9Z;00;2;21;80685;ZZZZZZZZZ;;4
80686;Rubempré;22;80;802;8041;2202;2210;80000;032;1T;08;0;05;80798;248000697;CC;2
80687;Rubescourt;22;80;803;8027;2219;2210;80000;000;9Z;00;0;03;80561;248000739;CC;6
80688;Rue;22;80;801;8039;2211;2209;80113;000;9Z;00;1;13;80688;200011997;CC;6
80690;Rumigny;22;80;802;8013;2202;2210;80000;032;1T;08;0;05;80021;248000531;CA;2
80691;Saigneville;22;80;801;8040;2212;2209;80000;000;9Z;00;0;04;80001;248000663;CC;6
80692;Sailly-Flibeaucourt;22;80;801;8031;2211;2209;80000;173;1T;05;0;05;80001;248000622;CC;2
80693;Sailly-Laurette;22;80;804;8014;2202;2210;80000;032;1T;08;0;04;80212;248000499;CC;2
80694;Sailly-le-Sec;22;80;804;8014;2202;2210;80000;032;1T;08;0;04;80212;248000499;CC;2
80695;Sailly-Saillisel;22;80;804;8016;2219;2211;80000;000;9Z;00;0;04;80620;248000465;CC;6
80696;Sains-en-Amiénois;22;80;802;8013;2202;2210;80000;032;1T;08;0;06;80021;248000531;CA;2
80697;Saint-Acheul;22;80;802;8012;2202;2210;80000;000;9Z;00;0;01;62060;248000689;CC;6
80698;Saint-Aubin-Montenoy;22;80;802;8026;2202;2210;80000;032;1T;08;0;04;80630;248000762;CC;2
80699;Saint-Aubin-Rivière;22;80;801;8032;2212;0055;80000;000;9Z;00;0;03;76035;248000580;CC;6
80700;Saint-Blimont;22;80;801;8040;2212;0055;80000;000;9Z;00;0;05;80368;248000663;CC;6
80701;Saint-Christ-Briost;22;80;804;8030;2219;2211;80000;000;9Z;00;0;04;80620;248000358;CC;6
80702;Saint-Fuscien;22;80;802;8013;2202;2210;80000;032;1T;08;0;05;80021;248000531;CA;2
80703;Saint-Germain-sur-Bresle;22;80;802;8025;2202;2210;80000;000;9Z;00;0;03;76035;248000762;CC;6
80704;Saint-Gratien;22;80;802;8041;2202;2210;80000;032;1T;08;0;04;80021;248000697;CC;2
80705;Saint-Léger-lès-Authie;22;80;802;8003;2202;2210;80000;000;9Z;00;0;02;80253;248000747;CC;6
80706;Saint-Léger-lès-Domart;22;80;802;8020;2202;2210;80205;032;1T;08;2;21;80241;248000457;CC;2
80707;Saint-Léger-sur-Bresle;22;80;801;8032;2212;0055;80000;000;9Z;00;0;02;76101;248000580;CC;6
80708;Saint-Mard;22;80;803;8038;2219;2210;80000;000;9Z;00;0;03;80685;ZZZZZZZZZ;;5
80709;Saint-Maulvis;22;80;801;8032;2212;0055;80000;000;9Z;00;0;04;80606;248000580;CC;6
80710;Saint-Maxent;22;80;801;8029;2212;2209;80000;000;9Z;00;0;04;80606;248000473;CC;6
80711;Saint-Ouen;22;80;802;8020;2202;2210;80205;032;1T;08;2;21;80241;248000457;CC;2
80713;Saint-Quentin-en-Tourmont;22;80;801;8039;2211;2209;80000;000;9Z;00;0;04;80688;200011997;CC;6
